327 13156 58179
0 0     5.955828e+02 2.005725e+02
3 644     -7.597434e+02 1.318176e+01
3 645     -7.253906e+02 1.307214e+01
3 646     -6.242419e+02 1.286945e+01
3 647     -5.170631e+02 1.228046e+01
3 648     2.593657e+02 1.059650e+01
3 649     -4.076159e+02 2.538175e+02
3 288     -4.985604e+02 -1.743668e+02
3 650     -7.175934e+02 4.698224e+02
3 651     -3.763470e+02 3.656324e+02
3 652     -6.457403e+02 3.648614e+02
3 653     -4.492797e+02 3.659788e+02
3 654     -3.601037e+02 3.347821e+02
3 655     -4.069856e+02 2.998056e+02
3 656     -4.661851e+02 1.121788e+02
3 283     -5.129540e+02 2.386489e+02
3 657     -5.275076e+02 2.197960e+02
3 658     -6.330210e+02 2.064179e+02
3 359     -6.866599e+02 1.982219e+02
3 153     -1.035803e+02 1.824866e+02
3 659     -2.722516e+01 1.778807e+02
3 660     -5.489644e+02 1.728113e+02
3 661     1.764158e+02 1.464291e+02
3 662     -6.605654e+02 1.323349e+02
3 663     5.036224e+01 1.307813e+02
3 664     -1.109788e+02 1.156275e+02
3 665     -2.122173e+02 -9.000281e+01
3 666     1.323767e+02 -1.465088e+00
3 667     1.525572e+02 -1.508789e+00
3 668     -3.434238e+02 -1.451117e+01
3 669     -6.243054e+01 -2.514081e+01
3 670     -6.168801e+02 -4.469910e+01
3 671     -5.637310e+02 -5.126294e+01
3 672     2.519656e+02 -6.156879e+01
3 673     4.297308e+01 -7.254858e+01
3 674     -9.588312e+01 -7.492847e+01
3 675     -7.242436e+02 -2.752441e+00
3 676     -8.653589e+01 -1.018461e+02
3 677     -3.162854e+02 -1.232858e+02
3 678     6.973663e+01 -1.355029e+02
3 679     -3.819781e+02 -1.364859e+02
3 680     -2.801959e+01 -1.468080e+02
3 681     -2.780649e+02 -1.582665e+02
3 682     -3.046492e+02 -1.619098e+02
3 683     -4.586004e+02 -1.702832e+02
3 684     2.892649e+02 1.421472e+01
3 685     1.526746e+01 9.009116e+01
3 686     4.734290e+01 8.727344e+01
3 687     -5.744404e+02 7.507147e+01
3 688     5.815198e+02 4.943323e+01
3 689     2.543131e+02 4.081860e+01
3 690     -6.894951e+02 3.337299e+01
3 691     -2.923557e+02 3.151691e+01
3 692     -4.214496e+01 1.556421e+01
3 693     9.921143e+00 1.572992e+01
3 694     -1.626892e+01 9.159445e+01
3 695     -2.111190e+02 8.565063e-01
3 696     -6.130436e+02 -2.352600e+00
3 697     -5.905619e+02 -2.059448e+00
3 698     -6.234851e+01 -3.241638e+00
3 699     2.433069e+02 -1.584778e+00
3 700     1.151215e+01 -7.244019e+00
3 701     -4.671729e+01 -9.571289e+00
3 702     -6.243205e+02 -1.330145e+01
3 703     -1.181450e+02 -1.579749e+01
3 704     4.512206e+02 -2.144220e+01
3 705     2.478101e+02 -2.814917e+01
3 706     2.983008e+01 1.567641e+02
3 707     -4.629816e+02 2.792792e+02
3 708     -1.539221e+02 2.164240e+02
3 709     -1.400641e+02 1.862407e+02
3 710     -1.976594e+02 1.839275e+02
3 711     -4.962489e+02 1.690105e+02
3 712     -4.204730e+01 1.598812e+02
3 713     2.633545e+00 1.592982e+02
3 714     1.684967e+01 1.587665e+02
3 715     -1.256110e+01 1.564287e+02
3 716     -4.787339e+02 1.336534e+02
3 167     -6.219556e+02 1.304054e+02
3 717     -6.070513e+02 1.302534e+02
3 718     -5.887178e+02 1.284549e+02
3 719     2.553392e+02 1.199923e+02
3 720     7.699829e+00 1.168061e+02
3 721     3.653650e+01 1.161208e+02
3 722     2.746274e+02 1.080078e+02
3 723     -7.326791e+02 1.062318e+02
3 724     2.284131e+01 1.062060e+02
3 725     5.180383e+01 1.055894e+02
3 726     1.407150e+02 9.506808e+01
3 727     -4.533523e+02 9.193362e+01
3 728     -4.336052e+02 -1.958316e+02
3 729     -6.729919e+02 -2.142571e+02
3 730     -5.992989e+02 -2.170969e+02
3 731     -6.529215e+02 -2.235683e+02
3 732     -6.214033e+02 -1.215446e+02
3 733     4.507108e+02 -3.913800e+01
3 734     -7.189775e+02 -4.153674e+01
3 735     -2.846271e+02 -4.694360e+01
3 736     -2.028875e+02 -7.240381e+01
3 737     -3.689288e+01 -7.808527e+01
3 738     -4.414742e+02 -9.415710e+01
3 739     -1.846374e+02 -1.065807e+02
3 740     -6.045984e+02 -1.216015e+02
3 741     -6.745775e+02 -1.245914e+02
3 742     8.573175e+01 -1.302660e+02
3 743     -1.394530e+02 -1.355781e+02
3 744     -5.922471e+02 -1.461416e+02
3 745     -1.751665e+02 -1.490490e+02
3 746     -4.321292e+02 -1.706171e+02
3 747     -5.666528e+01 9.279797e+01
3 748     -3.903175e+02 -6.406207e+01
3 749     -7.670064e+02 1.881036e+02
3 750     -4.186162e+02 4.029366e+02
3 751     -7.143911e+02 3.444663e+02
3 752     -7.693849e+02 4.016197e+02
4 753     2.732560e+02 1.319786e+02
4 754     -1.425767e+02 -1.433238e+02
4 755     -1.314453e+02 -6.612341e+01
4 756     2.886503e+02 -1.512962e+02
4 757     -1.192828e+01 2.008444e+01
4 758     8.354718e+01 -2.084399e+01
4 759     3.706143e+02 -3.000253e+01
4 760     3.174843e+02 -9.910358e+01
4 761     1.043494e+01 -4.478693e+01
4 762     -1.193998e+02 -3.613013e+01
4 763     2.346570e+01 -2.383838e+01
4 764     3.659784e+01 -1.673434e+02
4 765     -4.718700e+02 -1.425522e+02
4 766     3.701816e+02 -1.233405e+02
4 767     2.133279e+02 1.820875e+02
4 768     2.740591e+02 -8.713501e+00
4 769     3.456034e+02 -1.394988e+02
4 770     3.045999e+02 -7.224701e+01
4 771     1.538495e+01 -2.061340e+00
4 772     2.231857e+02 -5.623444e+01
4 773     7.835742e+01 -4.535370e+01
4 774     -4.039538e+02 3.768268e+01
4 775     -2.965950e+02 -1.076448e+02
4 776     -2.820277e+02 -1.200463e+02
4 777     -2.786135e+02 -1.400455e+02
4 778     4.629663e+01 -7.813660e+01
4 779     -4.218815e+02 -1.447620e+02
4 780     3.998225e+02 -1.121783e+02
4 781     2.693911e+02 1.724969e+02
4 782     2.869493e+02 -1.006157e+02
4 783     -1.945710e+02 1.583656e+02
4 784     -2.796171e+02 -9.775873e+01
4 785     3.003212e+02 -5.307434e+00
4 786     -4.896966e+02 -6.403314e+01
4 787     -2.071710e+02 -9.098669e+01
4 788     3.984622e+02 -9.038342e+01
4 789     7.263782e+01 2.976572e+01
4 790     1.412159e+02 -1.307498e+02
4 791     3.844136e+02 -1.555150e+02
4 792     2.203389e+02 6.655048e+01
4 793     -5.362054e+01 5.023801e+01
4 794     1.445002e+02 3.265250e+01
4 795     2.825519e+01 1.199250e+02
4 796     2.409593e+02 -2.611810e+01
4 797     3.746687e+02 -2.886835e+01
4 798     2.364320e+02 -4.474786e+01
4 799     3.285639e+02 2.310043e+01
4 800     3.080551e+02 -1.453009e+01
4 801     2.638676e+02 -1.783410e+02
4 802     -2.609876e+02 -1.679929e+02
4 803     -1.145421e+02 -1.532927e+02
4 804     3.944169e+02 -7.581628e+01
4 805     3.395602e+02 -8.385767e+01
4 806     -5.935180e+02 -6.419373e+01
4 807     3.874725e+02 -1.245439e+02
4 808     3.697354e+02 -1.383334e+02
4 809     3.828292e+02 -1.369577e+02
4 810     2.803772e+02 -1.373024e+02
4 811     2.899686e+02 -1.278456e+02
4 812     3.923969e+02 -1.137231e+02
4 813     3.930144e+02 -1.022033e+02
4 814     3.037563e+02 -5.407013e+01
5 815     -6.147082e+02 -1.175555e+02
5 816     7.852148e+01 1.066623e+02
5 817     1.725720e+02 -5.498462e+01
5 818     -4.098352e+02 -1.004489e+02
5 819     6.094126e+02 1.099711e+02
5 820     1.683932e+02 -1.178686e+02
5 821     1.183018e+02 -8.376166e+01
5 822     2.951318e+02 4.428027e+01
5 823     4.552112e+02 6.658911e+01
5 824     2.659406e+02 7.925455e+01
5 825     -6.478424e+01 1.067112e+02
5 826     -2.948812e+02 -1.654182e+02
5 827     5.228239e+02 -8.385132e+00
5 828     8.079407e+01 -1.053345e+02
5 829     3.433890e+02 -9.539679e+01
5 830     2.098447e+02 -9.618445e+01
5 831     8.010431e+01 -3.593610e+01
5 832     -2.929939e+02 -6.659454e+01
5 833     3.729533e+02 4.173691e+01
5 834     -3.142130e+02 2.243884e+01
5 835     -1.619810e+02 2.338800e+01
5 836     -4.243184e+02 2.112976e+01
5 837     -4.276389e+02 -1.487311e+01
5 838     -6.034662e+01 -1.892377e+01
5 839     -2.636514e+02 -5.712708e+01
5 840     -2.159902e+02 -8.957538e+01
5 841     7.255298e+01 8.918253e+01
5 842     1.588503e+02 -1.478311e+02
5 843     6.034668e+00 -5.497351e+01
5 844     -7.399493e+01 -7.110071e+01
5 845     2.776507e+02 -1.056353e+02
5 846     2.994557e+02 -1.289482e+02
5 847     2.005193e+02 5.679333e+01
5 848     2.552960e+02 3.131070e+01
5 849     7.368860e+01 3.016296e+00
5 850     3.651005e+02 -1.584839e+00
5 851     5.498282e+02 -1.755533e+01
5 852     -2.146046e+02 5.748291e+01
5 853     -2.394113e+02 5.736502e+01
5 854     -1.886565e+02 5.634299e+01
5 855     7.141901e+01 5.325763e+01
5 856     9.715057e+01 3.795740e+01
5 857     -1.813576e+02 3.073563e+01
5 858     5.440881e+02 1.741257e+01
5 859     1.950681e+02 2.453918e+00
5 860     1.487731e+02 -1.220673e+00
5 861     2.295221e+02 -2.187042e+00
5 862     1.929098e+02 1.201194e+02
5 863     -2.029647e+02 -5.838501e+01
5 864     6.016528e+01 1.474832e+02
5 865     -3.411942e+02 8.754373e+01
5 866     -2.038649e+02 -2.811841e+01
5 867     2.988189e+02 -7.606213e+01
5 868     4.356516e+02 -7.945599e+01
5 869     -2.569216e+02 -8.705627e+01
5 870     -2.587169e+02 -1.124515e+02
5 871     -3.072971e+02 -1.140839e+02
5 872     -3.254511e+02 -1.800021e+01
5 873     2.794250e+00 -1.365925e+02
5 874     2.036912e+02 -1.555704e+02
5 875     -1.229713e+02 -1.582152e+02
5 876     1.815577e+02 -2.125623e+01
5 877     4.600897e+01 1.343216e+02
5 878     1.494141e+00 -3.408592e+02
5 879     9.801593e+01 -8.601837e+01
5 880     -1.679549e+02 -8.674615e+01
5 881     -2.894463e+02 -8.601434e+01
5 882     5.253649e+02 -8.277484e+01
5 883     5.099131e+02 -8.314893e+01
5 884     -3.786142e+02 -7.620276e+01
5 885     -5.124202e+02 -7.501038e+01
5 886     -1.254486e+01 -6.582477e+01
5 887     3.141619e+02 -6.386688e+01
5 888     3.539711e+02 -8.638708e+01
5 889     5.470090e+02 -5.815430e+01
5 890     -3.543044e+02 -5.757190e+01
5 891     -2.524456e+02 -5.552832e+01
5 892     -3.890136e+02 -5.380566e+01
5 893     3.059697e+02 -5.173511e+01
5 894     -5.267206e+02 -4.614288e+01
5 895     -1.682809e+02 -1.114860e+02
5 896     -1.742604e+02 -1.417635e+02
5 897     -2.133508e+02 -1.134536e+02
5 898     -1.104645e+01 -1.119468e+02
5 899     -3.536743e+02 -1.124854e+02
5 900     3.531458e+02 -1.080497e+02
5 901     2.540550e+02 -9.962946e+01
5 902     1.839647e+02 -1.013841e+02
5 903     -7.534399e+01 -9.863843e+01
5 904     5.484235e+01 -9.504041e+01
5 905     1.780983e+02 7.696716e+01
5 906     -3.846449e+02 -1.495267e+02
5 907     6.137274e+01 -1.574984e+02
5 908     4.204504e+02 7.771585e+01
5 909     2.197945e+02 3.990167e+01
5 910     1.913637e+02 8.957739e+01
5 911     9.180206e+01 1.037165e+02
5 912     -3.965774e+02 2.510925e+00
5 913     1.590394e+02 -1.699176e+02
5 914     -2.510779e+02 -3.084348e+01
5 915     2.716533e+02 -3.990509e+00
5 916     1.374969e+02 1.163120e+02
5 917     5.907994e+02 3.805023e+00
5 918     5.071827e+02 1.105765e+01
5 919     -2.462933e+02 2.781281e+01
5 920     5.948641e+02 1.663033e+02
5 921     2.820333e+02 1.249694e+02
5 922     -4.189709e+01 1.232455e+02
5 923     -1.218516e+02 1.214821e+02
5 924     2.260254e+01 2.406580e+01
5 925     2.718965e+02 2.269016e+01
5 926     3.544511e+02 1.542282e+01
5 927     5.723798e+02 1.346692e+01
5 928     9.095770e+01 1.004807e+01
5 929     -1.336457e+02 8.844604e-01
5 930     1.004704e+02 -1.697418e+00
5 931     3.216895e+02 -6.559448e+00
5 932     5.249042e+01 9.838892e+01
5 933     3.522703e+02 9.455420e+01
5 934     7.852185e+01 8.887149e+01
5 935     4.708984e+00 -1.454385e+01
5 936     3.464655e+02 7.245053e+01
5 937     8.561584e+01 7.009109e+01
5 938     -3.801721e+01 6.203928e+01
5 939     2.155264e+02 6.228323e+01
5 940     2.074296e+02 5.188321e+01
5 941     -1.996121e+02 -1.435953e+02
5 942     -2.711077e+02 -1.455943e+02
5 943     -8.018622e+01 -1.269110e+02
5 944     1.945110e+02 -1.188174e+02
5 945     -5.725322e+02 -1.073511e+02
5 946     2.626707e+02 -1.414380e+01
5 947     4.734633e+02 -3.858777e+01
5 948     -9.168872e+01 -5.668567e+01
5 949     2.594286e+02 -4.736945e+01
5 950     -2.872979e+02 -4.233221e+01
5 951     -1.336480e+02 -6.295929e+01
5 952     2.852356e+02 -2.621112e+01
5 953     2.297236e+02 -2.422058e+01
5 954     -3.518600e+02 -8.616919e+01
5 955     6.633130e+01 -1.020099e+02
5 956     2.979614e+02 -1.001816e+02
5 957     -1.050624e+02 -9.938043e+01
5 958     -4.064867e+02 -9.808752e+01
5 959     3.645781e+02 -9.591284e+01
5 960     -3.941974e+02 -8.855499e+01
5 961     1.724120e+02 -8.714490e+01
5 962     -1.179620e+01 -8.671509e+01
5 963     -9.076947e+01 -7.544238e+01
5 964     -3.427343e+02 -7.681824e+01
5 965     2.604044e+02 -7.389624e+01
5 966     3.267005e+02 -6.542731e+01
5 967     2.427049e+02 -3.117752e+01
5 968     5.614438e+02 1.473755e+00
5 969     2.436918e+02 8.565704e+00
5 970     3.117191e+02 -1.458643e+01
5 971     -2.423306e+02 -1.697000e+01
6 972     4.356415e+01 -9.374078e+01
6 973     2.866768e+02 -2.262238e+02
6 974     1.562808e+02 -9.008026e+01
6 975     2.112632e+02 -2.161342e+02
6 976     -2.294141e+02 9.362805e+01
6 977     2.360168e+02 -1.446917e+02
6 978     3.661616e+02 2.112585e+01
6 979     5.463568e+01 6.904840e+01
6 980     -1.065640e+02 1.561915e+02
6 866     4.101431e+02 -1.307606e+02
6 981     1.808447e+02 -3.596584e+02
6 982     2.763543e+02 -2.824799e+02
6 983     -1.382069e+02 -1.530848e+02
6 826     3.303734e+02 -2.801379e+02
6 984     -1.159167e+01 -2.072446e+02
6 840     4.076720e+02 -2.032486e+02
6 985     1.015809e+02 -1.355627e+02
6 839     3.543185e+02 -1.670318e+02
6 844     5.609827e+02 -1.750066e+02
6 832     3.252426e+02 -1.787359e+02
6 986     1.899202e+02 -1.328232e+02
6 987     4.964896e+02 -1.289010e+02
6 988     -1.940187e+02 6.417490e+01
6 836     1.883181e+02 -9.805188e+01
6 989     -2.275565e+02 -1.590891e+02
6 990     3.352303e+02 -2.034393e+01
6 991     -6.877435e+01 9.198648e+01
6 992     -1.135405e+02 -2.239833e+02
6 993     -3.862701e+02 -2.934253e+01
6 994     -3.850321e+02 -5.486389e+00
6 853     3.711696e+02 -4.958380e+01
6 995     2.106814e+02 -5.595380e+01
6 996     -3.327391e+02 7.769431e+01
6 997     4.756858e+02 3.299274e+01
6 942     3.471037e+02 -2.586493e+02
6 998     7.670422e+01 5.462549e+01
6 896     4.541840e+02 -2.545145e+02
6 999     5.611188e+02 -2.682380e+02
6 1000     4.940537e+02 -1.458484e+02
6 1001     -4.660200e+02 -8.820856e+01
6 1002     -5.452637e+02 -9.093127e+01
6 1003     -4.108621e+02 -9.293634e+01
6 1004     1.400748e+02 -1.304756e+02
6 1005     2.739178e+02 -1.301339e+02
6 1006     7.348163e+01 -1.648514e+02
6 1007     -2.572345e+01 -1.676901e+02
6 863     4.185903e+02 -1.675488e+02
6 1008     4.477588e+01 -1.961564e+02
6 869     3.628625e+02 -1.991370e+02
6 1009     5.612146e+02 -2.058694e+02
6 1010     7.485999e+01 -2.105602e+02
6 895     4.591000e+02 -2.214655e+02
6 1011     5.113496e+02 -2.222158e+02
6 870     3.631434e+02 -2.249932e+02
6 1012     -4.955465e+02 -8.976270e+01
6 1013     -5.200868e+02 -9.088373e+01
6 1014     -1.946748e+02 -6.424316e+01
6 1015     -5.786706e+02 -9.445251e+01
6 1016     -4.100972e+02 -4.555493e+01
6 914     3.658471e+02 -1.410639e+02
6 1017     -4.936765e+02 -1.367142e+02
6 1018     -1.237917e+02 -1.262448e+02
6 1019     2.192550e+02 -1.148606e+02
6 1020     5.309771e+02 3.638431e+01
6 1021     3.332325e+02 2.114038e+01
6 1022     3.112300e+02 -2.731098e+02
6 1023     -2.424337e+02 -1.740800e+02
6 891     3.653485e+02 -1.654250e+02
6 1024     -5.345868e+02 -1.556915e+02
6 1025     1.563033e+02 -1.461740e+02
6 963     5.411747e+02 -1.823474e+02
6 1026     2.407541e+02 -1.922511e+02
6 880     4.573903e+02 -1.963930e+02
6 881     3.300492e+02 -1.987120e+02
6 1027     -2.331303e+02 -2.133459e+02
6 1028     1.805723e+02 -2.231577e+02
6 1029     2.668595e+02 -2.274168e+02
6 1030     5.054830e+02 -1.927298e+02
6 929     4.880513e+02 -1.022866e+02
6 1031     1.121423e+02 -1.934462e+02
6 1032     1.997066e+02 -1.439205e+02
6 1033     5.190961e+01 2.925262e+01
6 1034     -3.276797e+02 1.504125e+02
6 1035     -2.929385e+02 1.114013e+02
6 1036     -3.595613e+02 1.528727e+02
6 1037     -1.092987e+02 9.582086e+01
6 1038     -4.337897e+02 -8.522308e+01
6 1039     1.530927e+02 -9.033264e+01
6 1040     6.314476e+02 -1.030206e+02
6 1041     -5.083467e+02 -7.930597e+01
6 1042     1.814142e+02 -1.247217e+02
6 971     3.739002e+02 -1.263067e+02
6 1043     4.910685e+02 -1.273932e+02
6 1044     5.078350e+02 -1.274341e+02
6 1045     7.133789e+00 -1.312416e+02
6 1046     5.189010e+02 -1.307336e+02
6 1047     3.243544e+02 8.029480e-01
6 1048     -3.073887e+02 -5.620349e+01
6 1049     -1.158793e+02 -6.478943e+01
6 1050     5.196920e+02 -2.570370e+02
6 941     4.270402e+02 -2.565244e+02
6 1051     2.159941e+02 -2.133213e+02
6 1052     1.009861e+02 -2.121330e+02
6 1053     6.933704e+01 -2.762902e+02
6 1054     -1.550069e+02 -1.793959e+02
6 1055     4.802570e+01 -1.736083e+02
6 951     4.929094e+02 -1.689875e+02
6 1056     -2.240745e+02 -1.456522e+02
6 1057     1.715737e+02 -1.831118e+02
6 1058     4.924963e+02 -1.847960e+02
6 1059     5.543851e+02 -1.862493e+02
6 1060     2.672665e+02 -2.005432e+02
6 1061     2.261022e+02 -2.041111e+02
7 521     7.232737e+02 2.300609e+02
7 1062     -5.507880e+02 -2.118312e+02
7 1063     -3.553705e+01 4.617877e+02
7 1064     -1.557201e+02 -1.484797e+02
7 1065     -4.230079e+02 1.596196e+02
7 532     6.654078e+02 6.605591e+00
7 523     9.047858e+01 3.887861e+02
7 1066     -1.323885e+02 3.796312e+02
7 1067     -2.251152e+02 2.274573e+02
7 1068     -6.438070e+02 9.902026e+01
7 1069     -3.156587e+02 -1.803486e+02
7 1070     -4.438436e+02 -1.869479e+02
7 522     4.444548e+02 -7.285510e+01
7 1071     -1.012855e+02 3.051184e+01
7 1072     -4.575502e+02 -3.432059e+02
7 528     6.339569e+02 1.021014e+02
7 1073     -4.439444e+02 3.268566e+02
7 527     3.548560e+01 9.777060e+01
7 529     7.475396e+02 8.830481e+01
7 530     3.158417e+02 6.800684e+01
7 533     7.640892e+02 -1.575201e+02
7 1074     3.570923e+02 -1.852675e+02
7 7     -6.350032e+02 -2.664519e+02
7 1075     1.593555e+02 -1.141821e+02
7 1076     -6.701040e+02 -3.798634e+02
7 1077     -7.444573e+02 -2.863342e+02
7 1078     2.620624e+01 -2.338120e+02
7 535     5.334855e+02 -1.841510e+02
7 1079     8.228345e+01 -1.855320e+02
7 1080     -6.589347e+02 -1.754777e+02
7 1081     -5.117372e+02 -1.617493e+00
7 1082     4.235223e+02 9.512634e+00
7 1083     -2.950084e+02 1.553712e+02
7 534     6.176953e+01 1.608313e+02
7 1084     -7.285540e+02 2.458812e+02
7 1085     -1.826723e+02 2.937594e+02
7 1086     -7.164637e+02 1.027953e+02
7 1087     -7.757311e+02 2.797259e+02
7 1088     -7.346292e+02 -6.440454e+01
7 31     7.000319e+02 1.342655e+02
7 37     3.677190e+02 1.947692e+02
7 1089     -6.457825e+00 2.661593e+02
7 1090     1.360421e+02 3.840853e+02
7 42     1.949920e+02 3.103431e+02
7 1091     -3.984814e+02 2.831685e+02
7 1092     -6.071210e+01 2.790254e+02
7 1093     -3.058512e+02 -6.614819e+01
7 1094     2.830132e+02 -6.459332e+01
7 1095     -4.192873e+02 -1.188718e+02
7 1096     7.021304e+02 -1.493470e+02
7 539     4.399662e+02 -2.028382e+02
7 1097     -3.444121e+02 1.133754e+02
7 1098     -5.136653e+02 -2.803160e+02
7 542     5.722211e+02 1.299451e+01
7 1099     -1.367448e+02 1.661871e+01
7 1100     -3.805508e+02 3.797052e+01
7 1101     2.482269e+01 1.913977e+02
7 74     9.191901e+01 -1.201726e+02
7 1102     -6.415646e+02 1.590518e+02
7 1103     -3.796635e+02 1.584801e+02
7 1104     -1.107217e+02 1.552966e+02
7 1105     -5.010080e+02 1.726166e+02
7 1106     -4.679120e+02 1.881495e+02
7 540     5.277529e+02 -5.855615e+01
7 549     5.352738e+02 2.431674e+02
7 1107     -5.148687e+02 3.118083e+02
7 550     3.308407e+02 3.357427e+02
7 544     2.811017e+02 3.672753e+02
7 66     -6.947094e+02 -3.248214e+02
7 1108     -3.421508e+02 7.335229e+01
7 1109     7.317284e+02 -6.287347e+01
7 548     6.267957e+02 1.528416e+02
7 1110     -6.446159e+02 -3.330840e+02
7 69     -2.657094e+02 -2.784500e+02
7 1111     -4.784903e+02 -2.634814e+02
7 1112     -2.272432e+02 -2.569548e+02
7 107     -4.138043e+02 -1.738871e+02
7 554     7.416265e+02 -1.388560e+02
7 1113     -6.340664e+02 -6.320514e+01
7 1114     -2.705842e+02 -3.781262e+01
7 1115     -7.951556e+01 6.032532e+00
7 34     3.678058e+02 3.022070e+01
7 545     5.661388e+02 1.061434e+02
7 553     4.547048e+02 -1.399692e+02
7 561     6.310823e+02 9.639343e+00
7 622     7.646101e+02 -5.195844e+01
7 603     6.966300e+02 1.028583e+02
7 1116     -2.316319e+02 7.302295e+01
7 1117     -1.626984e+02 7.301831e+01
7 1118     -1.106173e+02 6.936670e+01
7 559     2.502339e+02 5.741681e+01
7 1119     -6.317957e+02 5.370160e+01
7 560     7.389679e+01 4.216547e+01
7 1120     2.880670e+02 4.528650e+01
7 578     4.719382e+02 -8.256714e+00
7 1121     -2.737945e+02 3.566225e+02
7 563     2.385365e+02 -1.193512e+01
7 1122     -4.716166e+02 -1.586029e+01
7 1123     -6.277690e+02 -2.370404e+01
7 1124     4.132491e+02 2.689658e+02
7 597     3.512406e+02 3.565825e+02
7 572     1.740654e+02 3.466481e+02
7 571     2.219579e+02 3.334271e+02
7 1125     -3.364305e+02 3.226514e+02
7 1126     3.268269e+02 2.920233e+02
