166 3643 39651
0 0     -5.730977e+02 3.442212e+02
2 611     -2.590502e+02 3.364149e+02
2 612     -3.499682e+02 -3.996234e+01
2 613     -2.962735e+02 1.944581e+02
2 614     -4.989190e+02 2.213004e+02
2 615     -3.120004e+02 2.502255e+02
2 616     -2.207101e+02 2.515598e+02
2 617     -3.454911e+02 2.525199e+02
2 618     -3.620771e+02 2.545520e+02
2 619     -2.228077e+02 1.276100e+02
2 620     -2.597873e+02 1.331686e+02
2 621     -2.967610e+02 1.384965e+02
2 622     -3.261253e+02 2.691121e+02
2 623     -2.885201e+02 1.450535e+02
2 624     -3.576277e+02 1.474177e+02
2 625     -3.028511e+02 4.557883e+02
2 626     -5.009220e+02 4.120378e+02
2 627     -3.201950e+02 4.123423e+02
2 596     -3.923927e+02 4.177963e+02
2 628     -4.531238e+02 4.186803e+02
2 82     -4.379595e+02 4.195896e+02
2 81     -3.125253e+02 4.296022e+02
2 74     -2.945482e+02 4.452264e+02
2 90     -3.147727e+02 4.450911e+02
2 629     -3.330465e+02 4.470172e+02
2 630     -2.921233e+02 4.623745e+02
2 631     -1.576673e+02 4.644348e+02
2 632     -3.126085e+02 4.629562e+02
2 633     -3.830217e+02 4.624169e+02
2 634     -2.945826e+02 4.838066e+02
2 635     -3.137159e+02 4.836244e+02
2 636     -3.534313e+02 4.826879e+02
2 637     -5.802020e+01 4.870871e+02
2 638     -4.476666e+02 4.974789e+02
2 639     -3.787149e+02 2.564212e+02
2 640     -4.972281e+02 2.624838e+02
2 641     -3.624769e+02 8.317218e+01
2 642     -3.444116e+02 2.716795e+02
2 643     -1.990783e+02 3.055930e+02
2 644     -2.754174e+02 3.045450e+02
2 645     -4.980437e+02 3.214088e+02
2 646     -2.956558e+02 3.621520e+02
2 647     -3.392623e+02 3.634742e+02
2 648     -3.584911e+02 3.632550e+02
2 53     -4.387246e+02 3.696635e+02
2 649     -3.332826e+02 3.742155e+02
2 650     -3.587363e+02 3.842504e+02
2 651     -3.359446e+02 3.952543e+02
2 77     -9.878082e+01 4.027972e+02
2 652     -3.301698e+02 4.059405e+02
2 653     -3.420359e+02 -9.874744e+01
2 654     -5.170033e+02 -9.877771e+01
2 655     -5.329881e+02 -9.215308e+01
2 656     -3.087404e+02 -8.756293e+01
2 657     -5.557303e+02 -6.968286e+01
2 658     -2.264789e+02 -6.478400e+01
2 659     -2.477069e+02 -6.327905e+01
2 660     -4.156290e+02 -5.609222e+01
2 661     -4.334351e+02 -4.991949e+01
2 70     -4.002151e+02 -4.217725e+01
2 662     -5.511301e+02 -2.159027e+01
2 663     -3.445739e+02 8.350903e+01
2 664     -4.284551e+02 4.851990e+02
2 665     -4.640938e+02 -1.166371e+02
2 666     -4.831874e+02 -1.046216e+02
2 667     -4.711924e+02 -1.016142e+02
2 668     -3.617539e+02 6.370282e+01
2 669     -4.009110e+02 -2.265228e+01
2 670     -2.270549e+02 6.248080e+01
2 671     -3.439500e+02 6.268436e+01
2 672     -2.406362e+02 7.130087e+01
2 86     -2.280626e+02 8.095792e+01
2 673     -2.505619e+02 8.127832e+01
2 674     -2.895836e+02 8.270688e+01
2 675     -5.420532e+02 -1.408667e+01
2 676     -7.917896e+02 -1.183325e+01
2 677     -7.512895e+02 -2.210938e+00
2 678     -7.630200e+02 -1.568604e-01
2 679     -2.305381e+02 2.578586e+01
2 680     -2.950801e+02 2.726425e+01
2 681     -3.268788e+02 2.712241e+01
2 682     -3.137836e+02 2.810803e+01
2 683     -2.765540e+02 2.698672e+01
3 684     -3.270801e+02 4.723798e+01
3 685     7.854083e+01 3.671750e+02
3 117     -2.053914e+02 3.709669e+02
3 686     2.057397e+02 4.478223e+02
3 687     -3.461847e+01 3.263203e+02
3 116     9.424744e+00 2.467914e+02
3 115     -7.295233e+01 2.037134e+02
3 688     -2.069276e+02 7.887070e+01
3 689     -4.546310e+02 1.866455e+01
3 120     -1.173818e+02 2.674196e+02
3 121     2.069635e+01 1.788515e+02
3 185     -5.354895e+02 2.251929e+01
3 690     5.528735e+01 -3.584979e+01
3 691     5.371552e+02 2.104147e+01
3 692     -2.302341e+02 -1.142151e+01
3 693     -2.667007e+02 5.096890e+01
3 126     -3.335468e+01 1.120752e+02
3 694     -4.112965e+02 5.115295e+01
3 695     -7.663697e+02 7.761142e+01
3 696     -7.333128e+02 8.642981e+01
3 697     -1.694100e+02 1.805363e+02
3 698     -4.774854e+02 1.875178e+02
3 133     1.213263e+02 2.755526e+02
3 132     -1.527670e+02 3.456902e+02
3 131     -6.968903e+01 4.136685e+02
3 143     2.287758e+02 4.985768e+02
3 699     -7.630438e+01 2.799582e+01
3 700     -5.169358e+02 2.740009e+01
3 701     2.173582e+02 -2.121844e+01
3 139     1.117568e+02 -1.442871e+01
3 138     1.959351e+01 2.407227e+00
3 159     4.723572e+01 3.120966e+02
3 702     -2.395797e+02 2.914145e+02
3 147     4.104712e+01 3.435172e+02
3 149     -1.168764e+02 1.262600e+02
3 150     -7.260437e+00 8.583109e+01
3 703     -1.780482e+02 7.145172e+01
3 704     7.504615e+02 -1.970105e+01
3 705     -1.428848e+02 -3.435413e+01
3 706     -8.886115e+01 3.852992e+02
3 707     -1.639905e+01 3.454338e+02
3 171     1.001879e+02 3.967117e+02
3 708     7.463168e+02 4.680757e+02
3 709     7.176270e+02 4.424860e+02
3 146     -3.595630e+01 3.942389e+02
3 710     -7.337809e+02 6.846606e+01
3 160     -1.545129e+01 1.300193e+02
3 176     -1.639517e+02 2.392952e+02
3 175     9.010583e+01 2.475648e+02
3 711     -1.451648e+02 3.119500e+02
3 173     -7.109985e+00 3.164966e+02
3 172     -4.768604e+01 3.463385e+02
3 712     6.758104e+02 3.972135e+02
3 713     7.298324e+02 4.003107e+02
3 714     7.645950e+02 4.038567e+02
3 715     2.326281e+02 4.061690e+02
3 167     1.455541e+02 4.094205e+02
3 716     7.629287e+02 4.407622e+02
3 717     -6.100013e+02 4.360535e+01
3 718     -5.948578e+02 2.445923e+00
3 180     6.650454e+02 -4.708514e+01
3 719     5.728137e+02 -2.751575e+01
3 720     -6.114489e+02 -1.743549e+01
3 141     -1.076852e+02 2.874109e+01
3 721     -4.899715e+02 2.470093e+01
3 234     -6.583448e+02 3.785101e+01
3 437     -5.737619e+02 4.398944e+01
3 227     -6.904999e+01 9.457098e+01
3 722     1.196558e+02 4.073152e+02
3 194     -1.205345e+02 3.631149e+02
3 174     6.642023e+01 2.867468e+02
3 723     -6.320783e+02 1.620367e+02
3 252     -3.075073e+01 3.205359e+02
3 196     -1.753929e+02 1.353276e+02
3 724     -7.452902e+02 1.527849e+02
3 197     -4.269275e+01 1.619837e+02
3 177     -1.173190e+02 1.697392e+02
3 725     7.077448e+02 2.078084e+02
3 200     1.259091e+02 2.343691e+02
3 726     7.209730e+02 -5.384546e+01
3 202     5.510620e+01 2.731206e+02
3 238     7.244912e+02 3.137640e+02
3 219     7.025651e+02 -5.064301e+01
3 205     1.006665e+02 3.579722e+02
3 206     1.940289e+01 3.611365e+02
3 727     -6.752389e+02 3.815928e+02
3 209     -1.134902e+02 3.880074e+02
3 210     2.412744e+01 3.922114e+02
3 212     3.841968e+01 4.069997e+02
3 213     2.411829e+01 4.165299e+02
3 214     5.539941e+01 4.179170e+02
3 215     6.954346e-01 4.201778e+02
3 728     -6.667499e+01 3.629678e+02
3 226     -5.325684e+00 2.853183e+01
3 729     -4.617272e+02 1.153183e+02
3 189     4.629299e+02 -3.858545e+01
3 730     4.422665e+02 -3.853851e+01
3 731     -7.801205e+02 -3.824072e+01
3 732     -7.446813e+02 -3.056885e+01
3 733     5.921603e+02 -2.239697e+01
3 734     4.713981e+02 -2.295306e+01
3 220     9.669965e+01 -2.160760e+01
3 735     5.562841e+02 -8.772583e-01
3 736     -5.146368e+02 -1.436462e+00
3 737     -2.899396e+01 4.212097e+00
3 738     -1.989745e+02 1.350873e+01
3 739     -3.483904e+02 1.103947e+02
3 740     -2.280161e+02 2.199231e+01
3 199     1.078882e+01 7.667075e+01
3 741     4.296075e+01 7.289545e+01
3 742     -6.284402e+02 6.415445e+01
3 743     4.990718e+02 5.198755e+01
3 744     -4.896055e+02 4.870047e+01
3 745     -7.767698e+02 4.374628e+01
3 746     -4.793162e+02 1.109071e+02
3 747     -1.356379e+02 1.103557e+02
3 748     7.100153e+01 1.183976e+02
3 749     -6.125263e+02 1.003103e+02
3 290     2.138098e+01 1.012970e+02
3 239     6.990837e+02 2.938094e+02
3 750     -5.197549e+02 9.690585e+01
3 288     -8.469366e+01 9.409406e+01
3 751     -8.545203e+01 7.167935e+01
3 752     -6.306188e+02 7.922910e+01
3 753     -6.138492e+02 7.987531e+01
3 240     3.080243e+01 1.256667e+02
3 754     -4.876791e+02 1.294681e+02
3 250     -7.916876e+01 1.434213e+02
3 755     -4.633284e+02 1.471853e+02
3 248     -1.047256e+02 1.494055e+02
3 249     1.561517e+01 1.520938e+02
3 756     -5.115571e+02 1.757955e+02
3 757     7.202129e+02 2.210611e+02
3 758     8.405817e+01 2.233890e+02
3 245     -1.765643e+02 2.444247e+02
3 244     7.001309e+02 2.673528e+02
3 242     6.879384e+02 2.831269e+02
3 201     1.075338e+02 2.577929e+02
3 759     -6.882776e+02 6.873575e+01
3 267     5.691272e+01 -6.439722e+01
3 760     5.865901e+02 -4.703357e+01
3 270     -5.384938e+02 -4.409650e+01
3 761     5.276814e+02 -3.672192e+01
3 273     2.466155e+02 -3.071082e+01
3 762     7.159371e+02 -2.953735e+01
3 370     1.455878e+02 -2.611334e+01
3 763     -1.296275e+02 -1.555249e+01
3 764     -1.672827e+02 -1.282239e+01
3 275     -4.921204e+00 -2.236938e+00
3 153     -4.098846e+02 -2.378723e+00
3 765     -7.168657e+02 7.065576e+01
3 766     5.243663e+02 3.640869e+00
3 767     -2.213843e+02 7.331970e+00
3 768     -2.532070e+02 2.154950e+01
3 769     -5.774798e+02 2.505811e+01
3 283     1.268848e+01 3.064627e+01
3 770     -5.268791e+02 4.323633e+01
3 771     -6.452251e+02 5.347382e+01
3 266     5.262482e+01 5.537085e+01
3 265     2.534686e+01 6.621494e+01
3 772     -5.174493e+02 6.887881e+01
3 241     1.296384e+02 3.197264e+02
3 773     -3.420818e+02 3.010905e+02
3 774     7.934126e+02 4.709079e+02
3 775     6.910674e+02 4.691355e+02
3 776     7.734171e+02 4.703208e+02
3 328     1.528226e+02 4.474992e+02
3 300     8.137195e+01 4.191965e+02
3 777     2.363813e+02 4.093048e+02
3 262     -1.760990e+02 3.851100e+02
3 778     7.268696e+02 3.831508e+02
3 341     -1.142217e+02 3.807966e+02
3 260     1.368213e+01 3.779217e+02
3 255     8.288269e+00 3.315217e+02
3 237     -5.256689e+01 3.191098e+02
3 259     5.615704e+01 3.730193e+02
3 779     1.309832e+02 3.397754e+02
3 207     1.883636e+01 3.436277e+02
3 257     7.141211e+01 3.464185e+02
3 780     -1.317236e+02 3.463307e+02
3 258     1.316026e+02 3.626885e+02
3 399     -6.874238e+02 3.675853e+02
3 317     6.952358e+02 3.076333e+02
3 781     3.023981e+01 1.537739e+02
3 383     -1.583347e+02 2.975356e+02
3 243     8.312659e+01 2.673725e+02
3 782     1.281235e+02 2.280955e+02
3 783     -1.513531e+02 2.130330e+02
3 247     1.281995e+02 2.074882e+02
3 321     -1.515045e+01 2.002696e+02
3 784     1.207241e+02 3.099319e+02
3 785     -1.654189e+02 1.910549e+02
3 313     -1.454446e+02 1.626098e+02
3 373     -5.357825e+01 1.479561e+02
3 368     1.798853e+01 1.288659e+02
3 786     -7.178418e+01 1.284956e+02
3 787     -6.406710e+02 1.238474e+02
3 307     -3.191528e+00 3.655470e+02
3 788     6.849076e+02 4.910334e+02
3 789     7.041190e+02 4.320962e+02
3 333     -1.912557e+02 4.246840e+02
3 334     9.773523e+01 4.196836e+02
3 790     7.084919e+02 4.126113e+02
3 791     7.465928e+02 4.051034e+02
3 338     5.287250e+01 3.969514e+02
3 340     -5.519702e+01 3.890893e+02
3 344     6.665625e+01 3.786338e+02
3 343     -1.448134e+02 3.778179e+02
3 309     -3.063184e+01 3.670728e+02
3 792     8.880164e+01 3.682799e+02
3 412     -9.310010e+01 3.241455e+02
3 793     -1.996246e+01 3.620656e+02
3 308     3.317853e+01 3.609097e+02
3 310     5.219379e+01 3.614507e+02
3 386     8.418665e+01 3.535846e+02
3 312     5.162391e+02 3.517415e+02
3 314     -4.118878e+01 3.472901e+02
3 794     -6.346783e+01 3.432392e+02
3 256     8.784729e+01 3.439338e+02
3 795     -6.371167e+01 3.371029e+02
3 315     -1.125901e+02 3.363750e+02
3 316     7.051495e+01 3.304276e+02
3 254     -1.443366e+02 3.285979e+02
3 796     -8.639532e+01 -1.200256e+01
3 349     3.887592e+01 1.152399e+01
3 797     6.900466e+02 4.405272e+02
3 798     4.636427e+02 2.829272e+01
3 353     7.426917e+01 1.832458e+00
3 799     -7.139946e+02 -3.851135e+00
3 800     -3.972220e+02 -8.565857e+00
3 485     6.645758e+01 -8.229126e+00
3 369     -9.562634e+01 1.044550e+02
3 801     -4.577313e+01 1.241290e+01
3 802     -4.728290e+01 -1.936017e+01
3 490     5.176477e+01 -2.321472e+01
3 803     5.375774e+02 -4.476245e+01
3 804     5.577997e+02 -4.425940e+01
3 366     4.825260e+02 -8.639404e+01
3 805     -6.268786e+02 9.568900e+01
3 487     5.331930e+02 -8.610126e+01
3 806     -2.018422e+02 5.341522e+01
3 318     -1.608504e+02 2.817202e+02
3 807     -4.917541e+02 7.946548e+01
3 808     -2.795724e+02 7.075076e+01
3 809     -5.933425e+02 6.972888e+01
3 810     -4.266258e+02 6.728613e+01
3 811     -2.536557e+02 5.981207e+01
3 812     -1.121339e+02 6.016052e+01
3 813     -5.134611e+02 5.683759e+01
3 377     2.813049e+00 5.595389e+01
3 814     5.581686e+02 3.815640e+01
3 815     -1.943213e+02 3.479004e-02
3 816     -6.029639e+02 2.345248e+01
3 817     -2.386864e+02 1.213684e+01
3 818     7.795233e+01 1.054568e+02
3 819     -3.321599e+02 3.258615e+02
3 820     -7.135665e+02 2.705539e+01
3 320     1.208373e+02 2.182960e+02
3 351     -2.878724e+02 4.396851e+00
3 821     1.260010e+00 3.700115e+02
3 287     6.406740e+02 9.353680e+01
3 822     2.740948e+02 4.533185e+02
3 823     4.809919e+02 3.587854e+02
3 824     9.268024e+01 3.345033e+02
3 512     8.138983e+01 2.446925e+02
3 421     -2.049518e+02 3.400837e+02
3 420     -7.406390e+01 3.404996e+02
3 825     -1.215193e+02 3.429634e+02
3 422     -1.411512e+02 3.449351e+02
3 826     1.128049e+02 3.485376e+02
3 425     -7.293213e+01 3.512944e+02
3 427     6.456049e+02 3.543972e+02
3 397     -6.173932e+01 3.556822e+02
3 416     -5.433063e+01 3.303497e+02
3 396     1.084207e+02 3.587972e+02
3 395     -6.786446e+02 3.584460e+02
3 394     6.501587e+00 3.613203e+02
3 380     9.706769e+01 2.441005e+02
3 393     7.979291e+01 3.623254e+02
3 392     -3.910297e+01 3.621477e+02
3 391     -5.346313e+01 3.624926e+02
3 389     4.308301e+01 3.670013e+02
3 398     -4.941907e+02 3.672016e+02
3 503     2.622906e+01 2.374795e+02
3 827     1.129054e+02 2.935728e+02
3 515     1.026141e+02 2.519834e+02
3 828     1.305499e+02 2.554268e+02
3 829     6.853853e+02 2.649634e+02
3 830     1.234899e+02 2.747702e+02
3 513     -2.647815e+01 2.478454e+02
3 831     2.282697e+01 2.831098e+02
3 516     -2.186823e+01 2.863706e+02
3 517     1.308232e+02 2.874692e+02
3 832     -2.925934e+01 2.928298e+02
3 833     1.214582e+02 2.515643e+02
3 519     6.131384e+01 2.995189e+02
3 834     -1.477526e+02 2.996140e+02
3 521     6.264111e+01 3.107228e+02
3 835     -9.494781e+01 3.162236e+02
3 409     7.046991e+01 3.206390e+02
3 411     1.124931e+02 3.244686e+02
3 413     7.926709e+01 3.293073e+02
3 414     1.668988e+01 3.300356e+02
3 415     -3.978851e+01 3.302877e+02
3 836     -3.304867e+02 4.498215e+02
3 837     1.393060e+02 4.091707e+02
3 464     -6.494629e+00 4.089977e+02
3 465     9.091901e+01 4.118854e+02
3 838     1.056034e+02 4.125049e+02
3 839     7.593837e+02 4.160371e+02
3 840     6.825492e+02 4.153034e+02
3 841     6.909305e+02 4.200443e+02
3 842     7.355563e+02 4.229167e+02
3 431     1.238383e+02 4.236946e+02
3 843     6.819121e+02 4.243322e+02
3 844     -9.471674e+01 4.312236e+02
3 462     -4.961969e+01 4.082906e+02
3 483     1.976672e+01 4.694879e+01
3 845     5.387341e+01 1.641789e+02
3 846     -1.658139e+02 1.678935e+02
3 847     1.055929e+02 3.707018e+02
3 451     1.139991e+02 3.818490e+02
3 454     7.543843e+02 3.947462e+02
3 848     7.233068e+02 3.948939e+02
3 461     -3.511945e+01 4.091599e+02
3 849     6.875757e+02 3.809837e+02
3 400     3.132837e+01 3.712898e+02
3 850     -5.218280e+01 3.726296e+02
3 402     -8.271405e+01 3.738800e+02
3 403     2.129950e+01 3.769310e+02
3 405     -2.657062e+01 3.770371e+02
3 406     -4.297052e+01 3.769084e+02
3 407     -1.567198e+02 3.765423e+02
3 404     -6.434753e+00 3.776896e+02
3 851     9.057538e+01 3.785107e+02
3 460     7.403253e+01 3.788830e+02
3 408     1.055464e+02 3.797890e+02
3 401     9.805499e+01 3.720220e+02
3 452     -1.645554e+02 3.818600e+02
3 852     1.272993e+02 3.824547e+02
3 853     -7.574097e+01 3.857330e+02
3 854     -8.102368e+01 3.852781e+02
3 855     6.822064e+02 3.894028e+02
3 455     -1.303798e+02 3.943720e+02
3 856     -1.520064e+02 3.979369e+02
3 857     -1.384997e+02 4.010341e+02
3 459     4.832831e+01 4.073525e+02
3 858     -5.793052e+02 2.205362e+01
3 859     -6.349615e+02 2.506680e+01
3 860     -4.718067e+02 2.635330e+01
3 861     4.917734e+02 2.857520e+01
3 862     -5.937348e+02 2.820660e+01
3 236     -6.275301e+02 2.964133e+01
3 863     2.336713e+01 3.697400e+01
3 864     -5.923446e+02 1.821069e+01
3 865     -7.454409e+02 3.750955e+01
3 866     4.739326e+02 4.336551e+01
3 482     1.626612e+02 4.627817e+01
3 867     6.831235e+02 4.853867e+01
3 868     -6.857471e+01 5.244003e+01
3 869     -7.861209e+02 5.668134e+01
3 494     7.287683e+01 6.018475e+01
3 524     6.179364e+01 6.202448e+01
3 526     -9.813208e+01 6.358237e+01
3 870     -7.080735e+02 6.436041e+01
3 493     8.080902e+01 -6.913391e+00
3 871     1.886365e+02 -5.175378e+02
3 872     5.288878e+02 -7.880933e+01
3 873     7.245634e+02 -3.880481e+01
3 362     6.874854e+01 -2.474670e+01
3 874     -7.263360e+02 -1.912177e+01
3 875     4.946100e+02 -1.670020e+01
3 876     -6.783628e+02 -8.078796e+00
3 877     -7.887392e+02 -7.721130e+00
3 528     9.696246e+01 6.568692e+01
3 878     -6.952505e+02 -6.376709e+00
3 879     -6.322986e+02 -4.227600e+00
3 497     8.683917e+01 9.381104e-02
3 880     -1.713001e+02 4.165588e+00
3 499     -6.918213e+00 7.925842e+00
3 500     8.435162e+01 8.738464e+00
3 881     5.815829e+02 1.177985e+01
3 882     -5.835352e+02 1.242603e+01
3 357     -9.795172e+01 1.568607e+02
3 371     7.305664e+01 1.369614e+02
3 442     -3.779333e+01 1.406741e+02
3 506     -1.294415e+02 1.405946e+02
3 508     7.738312e+01 1.539434e+02
3 509     -2.659357e+01 1.539447e+02
3 505     8.810120e+00 1.324312e+02
3 356     -8.743164e+00 1.580372e+02
3 883     3.479974e+01 1.668683e+02
3 884     -6.799188e+02 1.727717e+02
3 885     -2.027039e+00 1.761322e+02
3 510     -1.439045e+02 1.796205e+02
3 320     1.226718e+02 2.174513e+02
3 886     -1.799194e+01 2.267119e+02
3 887     5.239569e+01 6.655984e+01
3 888     -7.832205e+02 7.219089e+01
3 889     6.826509e+02 7.947766e+01
3 439     -5.807141e+01 8.554437e+01
3 890     -3.007661e+02 9.513159e+01
3 535     -1.461157e+01 9.747687e+01
3 891     -3.117497e+02 9.961578e+01
3 892     5.734961e+01 2.297803e+02
3 893     6.824026e+02 1.012026e+02
3 818     7.594788e+01 1.052814e+02
3 894     -4.832796e+02 1.073075e+02
3 895     -6.298417e+02 1.154735e+02
3 537     -7.265674e+01 1.164521e+02
3 896     -5.903417e+02 1.240211e+02
3 897     -6.972704e+02 1.242036e+02
3 898     3.675739e+01 3.237133e+02
4 899     -1.112805e+02 1.974216e+02
4 900     -8.175305e+01 1.838257e+00
4 901     -2.028059e+02 2.814913e+02
4 2     -2.467920e+01 3.318848e+02
4 543     -1.619189e+02 4.991284e+02
4 902     1.103436e+02 6.429550e+01
4 4     9.957703e+00 3.989604e+02
4 903     8.588690e+01 4.951176e+02
4 552     1.332505e+02 4.515235e+02
4 547     4.813849e+01 1.980627e+02
4 545     2.403088e+02 4.060797e+02
4 13     -6.414862e+01 3.846386e+02
4 904     -5.494159e+01 3.026819e+02
4 10     3.168353e+01 2.511925e+02
4 549     -3.438556e+01 2.116393e+02
4 9     -6.268738e+01 1.764659e+02
4 905     7.990527e+01 1.932812e+01
4 906     -4.963049e+01 -1.607518e+02
4 30     6.385071e+01 1.078242e+02
4 558     2.509161e+01 4.526002e+02
4 559     2.215985e+01 1.687112e+02
4 28     -1.136829e+01 2.437586e+02
4 907     -1.033569e+02 2.813819e+02
4 26     3.961365e+00 2.992116e+02
4 561     -1.982298e+02 -6.528906e+01
4 560     -2.505346e+02 -7.782202e+01
4 908     2.737573e+01 5.129680e+02
4 909     2.513854e+02 4.783835e+02
4 568     -1.714978e+01 1.788212e+02
4 578     -1.470189e+02 1.042056e+02
4 556     3.325653e+01 4.856757e+02
4 569     -3.562451e+01 2.474413e+02
4 27     -1.370691e+02 2.813097e+02
4 34     3.421899e+01 3.105771e+02
4 910     -1.512467e+02 4.123924e+02
4 570     -1.221752e+02 4.790196e+02
4 38     -9.733197e+01 -1.005007e+02
4 41     -1.333875e+02 -1.009252e+02
4 573     -2.862243e+02 -6.864105e+01
4 39     -6.375507e+01 -6.359656e+01
4 566     -2.703916e+02 -7.970764e+00
4 911     -5.773578e+01 -1.274719e+00
4 21     -5.271472e+01 -9.124054e+01
4 36     2.522833e+01 4.214701e+02
4 580     -6.859247e+01 4.176369e+02
4 581     2.245009e+02 4.167063e+02
4 582     -7.550085e+01 3.810664e+02
4 45     6.852673e+01 3.094445e+02
4 912     -1.460631e+02 2.653017e+02
4 55     3.439026e+00 2.239185e+02
4 597     1.928472e+02 4.251019e+02
4 75     -1.128667e+02 4.284486e+02
4 913     3.222598e+02 4.329242e+02
4 49     2.123962e+01 4.435246e+02
4 48     -9.652130e+01 4.452857e+02
4 47     -1.409041e+02 4.465851e+02
4 42     -6.448523e+01 4.496427e+02
4 914     -2.212589e+02 -1.826843e+00
4 583     -1.528259e+01 3.811853e+02
4 572     -1.439662e+02 -1.335347e+02
4 575     -1.687589e+02 -1.133986e+02
4 62     -1.076405e+02 -8.193298e+01
4 72     -1.623798e+02 -6.474780e+01
4 915     -2.263165e+02 -6.542670e+01
4 64     -3.679639e+01 1.782052e+02
4 916     -4.773256e+02 1.916260e+00
