317 13294 71055
0 0     -3.466554e+02 5.772121e+01
3 596     -1.709779e+02 7.166382e+00
3 597     -4.304287e+02 1.476938e+01
3 598     -5.000137e+02 2.037051e+01
3 238     3.696855e+02 2.158444e+01
3 599     4.821600e+01 1.795499e+02
3 397     2.694983e+02 1.862995e+02
3 600     6.541809e+01 2.006215e+02
3 601     -2.030882e+02 2.010492e+02
3 602     2.565690e+02 2.194292e+02
3 603     3.892719e+01 1.331480e+02
3 206     1.049703e+02 1.182785e+02
3 317     -4.064624e+01 -8.693390e+00
3 604     -1.600590e+02 1.384646e+02
3 605     -3.746227e+02 -1.898816e+02
3 606     2.833369e+02 -1.874089e+02
3 607     2.687441e+02 -1.770001e+02
3 608     2.456971e+02 -1.749936e+02
3 609     -2.861559e+02 -1.639100e+02
3 610     -4.145322e+02 -1.654183e+02
3 611     3.673990e+02 -2.042559e+02
3 612     -1.623384e+02 -1.561575e+02
3 143     -4.058749e+02 -1.452212e+02
3 613     3.668085e+02 -1.294868e+02
3 252     2.188010e+02 -1.224172e+02
3 205     -3.919525e+02 -1.208209e+02
3 614     -2.299983e+02 -1.147914e+02
3 615     2.719960e+02 -2.084796e+02
3 616     1.520952e+02 -2.088978e+02
3 617     -3.739394e+02 -2.087437e+02
3 618     1.237938e+02 -2.149277e+01
3 619     -1.355196e+02 -4.170490e+01
3 427     2.888196e+02 -3.460870e+01
3 620     -4.315104e+02 -2.985791e+01
3 621     -4.591297e+02 -2.925305e+01
3 622     -1.836188e+02 -2.711145e+01
3 331     1.589174e+02 -4.540948e+01
3 37     -2.732806e+02 -2.313791e+01
3 623     -6.080482e+02 -2.261850e+01
3 326     -3.053491e+02 -2.098605e+01
3 624     1.432678e+02 -1.833072e+01
3 625     -5.567671e+02 -1.881189e+01
3 330     -5.711606e+02 -1.785858e+01
3 626     2.614880e+02 -1.104617e+01
3 627     -1.921658e+02 -7.810724e+01
3 628     -1.795788e+02 -1.060865e+02
3 629     4.630848e+02 -1.040734e+02
3 630     2.635414e+02 -9.025787e+01
3 631     3.681781e+01 -8.766553e+01
3 225     2.930891e+02 -8.438007e+01
3 164     1.801348e+02 -8.403223e+01
3 632     3.282353e+02 -8.264038e+01
3 633     -1.512040e+02 -8.093329e+01
3 634     -5.402889e+02 -7.853265e+01
3 635     -2.883831e+02 -7.621124e+01
3 636     8.070557e+01 -7.368311e+01
3 637     -4.218706e+02 -7.326678e+01
3 638     4.447719e+02 -6.654547e+01
3 639     6.811115e+01 -6.569031e+01
3 640     -6.095950e+02 -5.839435e+01
3 641     5.624138e+02 -5.024542e+01
3 642     3.421625e+01 -4.558142e+01
3 643     5.246094e+01 -2.367261e+01
3 644     8.390265e+01 1.829026e+02
3 645     5.534125e+01 1.670135e+02
3 646     -5.240469e+02 7.496622e+01
3 647     4.492438e+01 -3.827720e+02
3 332     1.826185e+02 -4.496735e+01
3 648     2.686533e+02 1.363315e+02
4 649     -1.557324e+02 5.309334e+01
4 650     3.487335e+00 4.630992e+01
4 651     -1.439184e+02 -1.238517e+02
4 652     -1.748729e+02 9.333806e+01
4 653     -7.425354e+00 -8.366385e+01
4 654     8.141550e+01 8.685776e+01
4 655     2.581532e+02 9.921051e+00
4 656     -1.154321e+02 -1.748247e+02
4 657     -7.973860e+01 -6.368161e+01
4 658     6.227756e+01 1.140454e+01
4 659     2.130142e+02 1.001746e+02
4 660     -2.702551e+02 6.718712e+01
4 661     1.044421e+02 1.527110e+02
4 662     2.749891e+02 6.351721e+01
4 663     -1.072775e+02 1.232839e+02
4 664     1.301604e+02 -6.954233e+01
4 665     2.216998e+01 -2.914151e+01
4 666     2.580435e+01 -1.338715e+02
4 667     1.901487e+02 1.585116e+02
4 668     1.209437e+02 1.540700e+02
4 669     -6.586963e+01 9.203300e+01
4 670     -3.141226e+01 5.443355e+01
4 671     -2.665882e+02 8.132706e+00
4 672     -1.286096e+02 7.714218e+00
4 673     1.687350e+02 -1.133427e+01
4 674     2.787636e+02 -1.347206e+02
4 675     -1.588871e+02 1.484842e+02
4 676     -3.113257e+01 -1.081625e+02
4 677     -6.626205e+01 -7.818634e+01
4 678     -2.285240e+02 -7.543866e+01
4 679     1.690803e+02 -7.275919e+01
4 680     4.970837e+01 3.373074e+01
4 681     1.278056e+02 6.205232e+01
4 682     -9.726102e+01 1.057187e+02
4 84     1.539364e+02 1.816496e+02
4 683     -1.297213e+02 1.283841e+02
4 684     -2.178547e+02 -1.027922e+02
4 685     -5.767059e+00 -4.128821e+01
4 686     -1.240827e+02 -2.119690e+01
4 687     -6.466928e+01 -1.453343e+01
4 688     -3.676678e+01 2.373367e+01
4 364     -1.152782e+02 4.046417e+01
4 110     2.025837e+02 6.445212e+01
4 689     5.312955e+01 8.772290e+01
4 690     -1.109001e+02 -8.842612e+01
4 691     -1.989959e+02 -6.910846e+01
4 692     1.410458e+02 -1.092482e+02
4 693     3.028930e+02 -1.095599e+02
4 694     4.131424e+01 1.094187e+02
4 103     1.839495e+02 -4.174332e+00
4 174     1.533318e+02 -5.219208e+00
4 695     -1.602572e+02 4.444916e+00
4 696     -1.809375e+02 4.302765e+00
4 697     2.744309e+02 1.284357e+01
4 698     2.152053e+02 1.263632e+01
4 699     6.732645e+01 -3.437933e+01
4 700     1.049894e+02 1.712334e+01
4 701     -7.450552e+01 2.792279e+01
4 702     -2.688802e+02 2.789328e+01
4 125     1.672982e+02 3.873668e+01
4 703     8.786487e+01 4.087703e+01
4 704     2.020562e+02 4.305424e+01
4 705     -1.143078e+02 4.757088e+01
4 706     -2.596792e+02 4.608839e+01
4 707     1.869385e+02 4.934450e+01
4 708     -1.461163e+02 5.448204e+01
4 709     -9.962263e+01 5.705415e+01
4 111     1.504449e+02 1.145255e+02
4 710     6.133942e+01 1.182178e+02
4 711     -1.464965e+02 -1.546526e+01
4 712     1.281729e+02 -6.109741e+00
4 713     -2.113555e+02 -1.467236e+02
4 714     -1.239473e+02 -1.266918e+02
4 715     -1.452616e+02 -1.196908e+02
4 716     2.982617e+01 -1.083724e+02
4 717     -2.583122e+02 -1.041362e+02
4 718     -5.594595e+01 -9.083716e+01
4 719     3.463327e+01 -6.264981e+01
4 720     -4.737918e+01 -4.338959e+01
4 118     7.784113e+01 -1.865768e+01
4 721     -2.712419e+02 -1.964633e+01
4 142     2.089053e+02 -3.760666e+00
4 722     2.557806e+02 -1.397586e+01
4 723     -1.952098e+02 -1.103464e+01
4 724     -2.183807e+02 -1.111964e+01
4 725     2.937711e+02 -7.554645e+01
4 726     -1.291948e+02 -7.904401e+01
4 727     2.115019e+02 -7.658334e+01
4 728     2.238532e+02 -6.562790e+01
4 729     -3.821277e+01 -5.875220e+01
4 32     -2.203126e+02 -4.420291e+01
4 730     -2.440894e+02 -4.455814e+01
4 731     5.033310e+01 -3.653360e+01
4 732     -1.457726e+02 -3.588297e+01
4 733     -1.367337e+02 -1.469742e+02
4 734     -2.080160e+02 -3.181931e+01
4 735     -3.134307e+02 -1.029123e+02
4 736     -4.585654e+01 -1.082031e+02
4 737     -2.221469e+02 -1.193868e+02
4 738     -1.506569e+02 -1.366353e+02
4 739     -5.140826e+01 1.068027e+01
4 740     8.046918e+01 1.133083e+02
4 741     -1.683731e+02 4.933900e+01
4 157     1.806594e+02 6.862231e+01
4 384     1.343494e+02 8.011121e+01
4 742     2.764568e+02 -1.636295e+01
4 743     -1.577642e+02 1.607661e+02
4 378     -1.406499e+02 1.011928e+02
4 136     1.900671e+02 8.192896e+01
4 744     2.568458e+02 6.035507e+01
4 745     1.008450e+02 5.274886e+01
4 496     -2.103495e+02 2.952477e+01
4 746     9.620612e+01 -1.730087e+01
4 747     -1.701699e+02 -1.117506e+01
4 748     -2.424974e+02 -1.022612e+01
4 749     8.416141e+01 5.640167e+00
4 750     -2.494280e+02 5.101974e+00
4 751     1.201754e+02 8.723755e+00
4 752     2.283112e+02 2.209172e+01
4 753     -9.064032e+01 3.570299e+01
4 754     2.072640e+02 8.305811e+01
4 307     1.413493e+02 -4.393729e+01
4 755     -1.721803e+02 -3.432361e+01
4 756     2.328430e+00 -2.553131e+01
4 757     -4.359357e+01 -1.471600e+01
4 758     -1.736341e+02 -4.782269e+01
4 759     6.207669e+01 -8.548294e+00
4 760     -2.807530e+02 5.293045e+00
4 761     -1.114499e+02 1.701379e+01
4 762     -1.858381e+02 2.637758e+01
4 7     -1.805286e+02 5.016438e+01
4 763     -7.299402e+01 7.041252e+01
4 764     6.279651e+01 7.180368e+01
4 765     -1.073287e+02 7.257268e+01
4 766     -7.334749e+01 8.104788e+01
4 767     -4.751715e+01 8.576476e+01
4 10     -1.520369e+02 8.529144e+01
4 287     -1.827701e+02 8.841394e+01
4 768     -9.745210e+01 9.526421e+01
4 769     -7.905838e+01 1.130021e+02
4 770     -2.109064e+01 -5.484097e+01
4 771     -1.444936e+02 -5.035730e+01
4 772     -1.155243e+02 -1.514912e+02
4 773     1.440696e+02 -1.254266e+02
4 774     2.225384e+02 -4.952301e+01
4 775     6.715216e+01 -1.225669e+02
4 776     2.969058e+01 -9.115561e+01
4 777     -2.347323e+02 -9.245670e+01
4 778     2.239697e+02 -8.992679e+01
4 779     -1.173284e+02 -8.359775e+01
4 780     3.113255e+02 -8.224417e+01
4 781     -7.533173e+00 -6.705865e+01
4 782     2.374373e+02 -6.208469e+01
4 783     -1.835146e+02 -5.684030e+01
4 784     -8.993120e+01 -9.914554e+01
4 785     2.353219e+02 -7.611038e+01
4 786     -2.553185e+02 -3.799686e+01
4 787     -4.260696e+01 -4.307172e+01
4 788     -2.000806e+01 2.077950e+01
4 789     -2.855453e+02 -3.273605e+01
4 790     -8.219289e+01 4.328568e+01
4 791     -2.486742e+02 4.068248e+01
4 792     2.640980e+02 3.385878e+01
4 793     -1.106194e+02 2.922287e+01
4 794     2.660447e+02 4.465715e+01
4 795     2.805908e+02 2.412489e+01
4 225     1.167161e+02 -1.568085e+01
4 796     -1.287592e+02 2.004787e+01
4 797     6.104028e+01 1.868607e+01
4 251     1.669685e+02 1.667226e+01
4 798     -1.517368e+02 1.555617e+01
4 799     -1.026060e+02 4.427980e+01
4 800     -2.106095e+02 9.390259e+00
4 801     2.639305e+02 9.283234e+00
4 332     8.227432e+01 3.948853e+00
4 802     2.286600e+02 -7.621841e+00
4 803     -3.574374e+01 -9.539505e+00
4 804     2.997009e+02 -1.045386e+01
4 805     2.212224e+02 -1.189191e+01
4 806     -6.672424e+00 -1.329092e+01
4 102     1.084590e+02 -1.364209e+01
4 224     1.965984e+02 -1.403773e+01
4 807     2.642925e+02 -1.362311e+01
4 808     -8.538322e+01 -1.396521e+01
4 809     1.407696e+02 -1.481613e+01
4 810     1.476021e+02 1.025053e+02
4 811     -2.249755e+02 5.253503e+01
4 812     -8.586089e+01 -2.382608e+01
4 813     1.045087e+02 -4.195157e+01
4 814     1.365023e+02 1.701306e+02
4 396     1.816833e+02 1.477882e+02
4 815     1.312862e+02 1.443651e+02
4 816     1.570340e+02 1.440551e+02
4 817     -1.605851e+02 1.206670e+02
4 818     -6.769478e+01 1.197919e+02
4 819     2.064456e+02 1.141587e+02
4 820     -5.848145e+01 1.123257e+02
4 195     1.801868e+02 1.053387e+02
4 399     -1.518431e+02 1.042069e+02
4 367     2.085400e+02 1.035993e+02
4 821     -2.405490e+02 4.762666e+01
4 822     -4.748923e+01 9.832791e+01
4 823     -2.017141e+02 8.852310e+01
4 824     -1.094887e+02 8.240182e+01
4 825     -1.898270e+02 7.116124e+01
4 419     -2.175409e+02 6.942818e+01
4 826     -1.381916e+02 6.886984e+01
4 827     1.103424e+02 6.630708e+01
4 280     -1.160211e+02 6.424181e+01
4 828     -1.075759e+02 6.315686e+01
4 829     -8.378519e+01 6.106369e+01
4 830     -2.114966e+02 5.901425e+01
4 831     -1.300312e+02 5.319664e+01
4 238     1.669710e+02 5.375983e+01
4 832     -6.772708e+01 -8.054453e+01
4 833     1.842332e+02 -8.203561e+01
4 834     -2.701694e+01 -8.735132e+01
4 835     1.187892e+02 -9.201947e+01
4 836     1.983237e+02 -9.117905e+01
4 837     1.524138e+02 -9.427383e+01
4 838     2.118627e+02 -9.860464e+01
4 839     5.548724e+01 -1.047705e+02
4 840     5.748932e+01 -1.141043e+02
4 841     2.881558e+02 -1.140974e+02
4 842     -2.642795e+01 -1.201969e+02
4 843     2.300518e+02 -1.219993e+02
4 844     -6.383749e+01 -2.319778e+02
4 845     -2.987575e+02 -4.430515e+01
4 26     -2.544104e+02 -1.844809e+01
4 633     -1.589275e+02 -1.875586e+01
4 227     6.988272e+01 -1.874283e+01
4 846     -1.061709e+02 -2.186975e+01
4 847     -9.446297e+01 -2.244101e+01
4 848     -2.988050e+02 -2.351044e+01
4 849     -5.121677e+01 -3.002817e+01
4 850     -1.932608e+01 -3.428833e+01
4 233     1.176989e+02 -3.814673e+01
4 851     -2.674185e+01 -3.983710e+01
4 327     -2.643254e+02 -4.226004e+01
4 852     -6.430652e+01 -4.348981e+01
4 853     1.001758e+02 -1.697607e+01
4 15     -2.097653e+02 -4.525305e+01
4 854     2.878995e+02 -4.563962e+01
4 855     1.886219e+02 -4.620612e+01
4 856     2.797664e+02 -4.870660e+01
4 857     -2.560300e+02 -5.119296e+01
4 65     -2.339475e+02 -5.240488e+01
4 858     1.035040e+01 -5.152759e+01
4 347     -2.649733e+02 -5.582626e+01
4 859     2.282504e+01 -5.858008e+01
4 860     -2.047198e+02 -6.179083e+01
4 861     -2.570727e+02 -6.283447e+01
4 862     3.109744e+01 -6.534354e+01
4 863     -3.065858e+02 -6.800348e+01
4 864     -2.404366e+02 -1.021924e+02
4 865     1.880665e+02 3.731676e+01
4 866     -1.455681e+02 3.693367e+01
4 415     2.584142e+02 3.980537e+01
4 867     4.057562e+01 3.896513e+01
4 868     -1.689362e+02 3.947780e+01
4 869     -2.066139e+02 4.439381e+01
4 870     -6.903365e+01 4.965138e+01
4 871     2.737172e+02 -1.128060e+02
4 872     -2.570573e+02 3.605626e+01
4 873     1.227939e+02 5.251556e+01
4 874     2.358427e+02 5.688403e+01
4 875     -2.484234e+02 1.705403e+01
4 876     2.533533e+02 6.593771e+01
4 877     -7.691650e-01 -1.093675e+02
4 878     -1.154538e+02 7.558002e+01
4 285     8.682617e+01 8.264494e+01
4 879     -4.534326e+01 8.253732e+01
4 880     1.152403e+02 1.532864e+01
4 881     -1.884021e+02 9.654617e+00
4 882     -2.237334e+02 9.651031e+00
4 883     2.503173e+02 9.258209e+00
4 884     -1.852512e+01 1.037425e+01
4 22     -2.391261e+02 9.993210e+00
4 885     -1.929599e+02 1.637737e+01
4 886     2.282086e+02 1.733160e+01
4 887     -2.726507e+02 2.318285e+01
4 888     2.662975e+02 2.537907e+01
4 889     -2.734266e+02 3.184328e+01
4 890     4.754544e+01 3.314717e+01
4 891     -2.293264e+02 3.382372e+01
4 892     -1.723842e+02 -1.427447e+02
4 893     2.388105e+02 -1.249849e+02
4 894     -1.684667e+02 -1.194810e+02
4 895     1.456982e+02 1.977128e+02
4 896     1.728005e+02 1.727510e+02
4 897     1.661797e+02 1.700296e+02
4 898     1.634933e+02 1.049090e+02
4 899     -2.172685e+02 1.053409e+02
4 557     6.202072e+01 1.066166e+02
4 900     5.355319e+01 1.098087e+02
4 901     1.909176e+02 1.210019e+02
4 902     1.089810e+02 1.168180e+02
4 24     -1.764028e+02 9.082184e+00
4 903     1.190132e+02 1.206268e+02
4 904     2.114987e+02 1.221135e+02
4 386     2.005730e+02 1.264219e+02
4 905     6.127039e+01 1.370583e+02
4 906     -1.550080e+02 1.420802e+02
4 907     4.978210e+00 -7.450644e+01
4 908     -2.149113e+02 -8.871378e+01
4 909     2.934648e+02 -1.055441e+02
4 910     5.364841e+01 -8.291150e+01
4 911     -1.593376e+02 -8.076117e+01
4 912     1.189661e+01 -7.880396e+01
4 913     -2.354182e+02 -7.752277e+01
4 914     -1.732935e+02 -1.066615e+02
4 915     7.554211e+01 -8.852264e+01
4 916     -1.394127e+02 -7.498538e+01
4 917     2.611781e+02 -7.315204e+01
4 918     2.340250e+01 -7.050699e+01
4 919     -1.196480e+02 -6.657996e+01
4 920     2.806567e+02 -6.283551e+01
4 921     -1.272523e+02 -6.168134e+01
4 922     -1.906119e+02 -6.146674e+01
4 923     2.741715e+02 -1.053661e+02
4 924     -2.146329e+02 -5.677490e+00
4 925     1.208195e+02 -1.050523e+02
4 926     1.388184e+02 1.790928e+02
4 927     1.796070e+02 -1.003712e+02
4 928     -4.701230e+01 8.920767e+01
4 929     -1.130892e+02 -9.872980e+01
4 930     -1.693365e+02 -9.459073e+01
4 931     -2.575494e+02 -9.307727e+01
4 932     1.610763e+02 -9.278207e+01
4 933     -9.387505e+01 2.463226e-01
4 69     -1.815405e+02 -1.837781e+01
4 934     -2.714636e+01 -1.731897e+01
4 25     -2.320264e+02 -1.793552e+01
4 935     2.136099e+02 -1.067558e+01
4 936     -9.360733e+01 -1.046133e+01
4 937     -1.003770e+02 -5.053787e+00
4 938     -7.856584e+01 -2.320755e+00
4 456     6.284790e+01 -2.177798e+01
4 939     -1.071481e+02 7.217407e-02
4 940     -1.358367e+02 2.658386e-01
4 55     -2.613060e+02 1.260574e+00
4 941     2.566070e+02 3.701599e+00
4 942     6.794949e+01 3.646515e+00
4 943     1.270523e+02 5.549164e+00
4 944     -1.547095e+02 8.816086e+00
4 945     -1.508365e+01 -1.096593e+02
4 946     -2.899638e+02 -5.943533e+01
4 947     -1.227615e+02 -5.705499e+01
4 948     -5.013361e+01 -5.575656e+01
4 949     -2.011283e+02 -5.474408e+01
4 950     -8.517720e+01 -4.738870e+01
4 951     -2.236213e+02 -1.092270e+02
4 952     2.960858e+02 -3.479333e+01
4 953     -3.769815e+01 -2.863898e+01
4 954     3.051662e+02 -2.420200e+01
4 955     -3.149533e+01 -2.464270e+01
4 956     1.773074e+02 -5.952295e+01
4 957     1.010873e+02 -6.172128e+01
4 958     -5.609390e+01 7.927032e+01
4 959     -2.262106e+02 9.750130e+01
4 206     7.733234e+01 9.590892e+01
4 457     2.009055e+02 9.684291e+01
4 960     1.278467e+02 9.392119e+01
4 961     -1.363839e+02 9.037134e+01
4 962     -1.027798e+02 8.886493e+01
4 963     6.982254e+01 8.642363e+01
4 964     -6.128967e+01 8.548022e+01
4 965     -9.443343e+01 8.379111e+01
4 966     -1.689163e+02 8.252670e+01
4 967     -2.141402e+02 8.082127e+01
4 968     -5.786707e+01 1.036044e+02
4 969     1.260406e+02 7.874879e+01
4 970     1.314386e+02 7.823613e+01
4 971     1.479820e+02 7.827455e+01
4 972     7.731961e+01 7.576028e+01
4 973     1.156056e+02 7.515569e+01
4 974     -5.246448e+01 7.294347e+01
4 975     -6.314868e+01 7.283215e+01
4 976     1.852625e+02 7.205438e+01
4 977     1.713641e+02 6.936555e+01
4 978     -1.860902e+02 6.260904e+01
4 979     -6.823799e+01 5.915073e+01
4 980     -1.621484e+02 1.353122e+02
4 981     -1.276037e+02 -4.252914e+00
4 982     1.598376e+02 1.987771e+02
4 983     1.694290e+02 1.819844e+02
4 984     1.545090e+02 1.795405e+02
4 985     1.496870e+02 1.722290e+02
4 986     1.551997e+02 1.679320e+02
4 987     1.440860e+02 1.552967e+02
4 988     1.512639e+02 1.491365e+02
4 989     1.459495e+02 1.445021e+02
4 990     1.346900e+02 1.379668e+02
4 991     -1.563788e+02 1.358943e+02
4 992     8.180399e+01 5.832433e+01
4 993     6.750214e+01 1.334495e+02
4 994     -1.757328e+02 1.292696e+02
4 995     -1.505093e+02 1.299292e+02
4 996     -1.632545e+02 1.281697e+02
4 997     -1.817736e+02 1.263182e+02
4 998     -1.435731e+02 1.264597e+02
4 999     6.979382e+01 1.267167e+02
4 426     2.251568e+02 1.215672e+02
4 1000     4.933539e+01 1.144311e+02
4 1001     1.015479e+02 1.130038e+02
4 1002     -1.753220e+02 1.112777e+02
4 1003     1.227161e+02 1.048255e+02
4 1004     7.908154e+01 1.533220e+01
4 1005     -1.369525e+02 2.409325e+01
4 1006     1.027332e+02 2.327875e+01
4 1007     -3.881302e+01 2.300513e+01
4 318     7.488382e+01 2.242921e+01
4 1008     -5.062927e+01 2.007928e+01
4 1009     -4.564774e+01 1.933415e+01
4 461     -1.004925e+02 1.815094e+01
4 1010     -3.556766e+01 1.838466e+01
4 1011     5.134238e+01 1.807219e+01
4 1012     2.220397e+02 1.768094e+01
4 1013     -2.790752e+02 1.572313e+01
4 1014     -2.459191e+02 2.642960e+01
4 1015     -7.334441e+01 1.409680e+01
4 1016     -9.670471e+01 1.162045e+01
4 1017     -8.797897e+01 1.030226e+01
4 1018     -2.551541e+02 9.812775e-01
4 1019     -2.469056e+02 8.170624e-01
4 301     -1.897695e+02 2.165985e-01
4 1020     3.767044e+01 8.749237e-01
4 54     -2.061997e+02 -2.427216e-01
4 1021     -1.981954e+02 -9.623718e-02
4 1022     -1.565677e+02 -6.055298e-01
4 1023     -5.651843e+01 -6.034088e-01
4 1024     -3.330847e+01 -1.232178e+00
4 1025     1.132818e+02 3.777647e+01
4 1026     9.755127e+01 5.837036e+01
4 1027     1.107390e+02 5.774727e+01
4 1028     -2.052119e+02 5.497433e+01
4 1029     -2.318065e+02 5.364961e+01
4 1030     -1.397981e+02 4.148630e+01
4 1031     2.525119e+02 4.161525e+01
4 1032     -1.917538e+02 3.878360e+01
4 1033     -7.026408e+01 3.871933e+01
4 1034     5.425070e+01 3.812024e+01
4 1035     8.179385e+01 3.883775e+01
4 1036     -2.635695e+02 3.715115e+01
4 1037     -3.647250e+01 3.760010e+01
4 1038     1.528684e+02 2.012900e+02
4 1039     2.702769e+02 3.649918e+01
4 1040     -6.383688e+01 3.550584e+01
4 41     -1.970312e+02 3.477307e+01
4 1041     -1.829674e+02 3.431775e+01
4 1042     1.235127e+02 3.337738e+01
4 1043     -5.682510e+01 3.249995e+01
4 1044     9.591348e+01 3.205736e+01
4 1045     -3.367978e+01 3.161232e+01
4 1046     -1.748782e+02 3.030350e+01
4 1047     -1.299123e+02 2.974472e+01
4 1048     -2.631906e+01 2.949399e+01
4 43     -1.985951e+02 2.858739e+01
4 1049     3.017000e+02 -5.757147e+01
4 1050     1.178183e+01 -6.574466e+01
4 1051     -1.388409e+02 -6.631201e+01
4 1052     -1.011607e+02 -6.412973e+01
4 1053     1.063382e+02 -6.320596e+01
4 1054     7.950574e+01 -6.220737e+01
4 1055     1.597527e+02 -5.965195e+01
4 1056     7.467838e+01 -5.906064e+01
4 1057     -6.846043e+01 -5.642770e+01
4 1058     -2.492509e+02 -5.539651e+01
4 1059     2.604526e+02 -5.464349e+01
4 345     1.058161e+02 -5.374719e+01
4 1060     -3.094643e+02 -5.320670e+01
4 1061     -1.444831e+02 -5.195428e+01
4 1062     -1.387793e+02 -8.059814e+01
4 1063     2.621797e+02 -8.845999e+01
4 1064     2.361212e+02 -8.764658e+01
4 1065     -3.026113e+02 -8.788065e+01
4 1066     7.976471e+01 -8.329626e+01
4 1067     -3.278537e+01 -8.204651e+01
4 1068     -5.021811e+01 -7.986246e+01
4 1069     2.159550e+02 -7.782709e+01
4 1070     1.020570e+02 -7.548288e+01
4 1071     -1.334625e+02 -7.557745e+01
4 453     4.145804e+01 -7.273093e+01
4 1072     -1.500449e+02 -6.965512e+01
4 1073     -1.010453e+02 -1.257138e+01
4 1074     2.585717e+02 -2.131436e+01
