265 11247 50103
0 0     -7.996968e+01 4.194797e+01
1 603     -1.837303e+02 -1.522690e+02
1 604     -3.248972e+02 -1.289962e+02
1 605     -1.076423e+02 -1.246795e+02
1 98     -2.624190e+02 -1.236602e+02
1 441     2.337433e+02 -1.223777e+02
1 606     1.386107e+02 -1.219315e+02
1 607     -3.009480e+02 -1.201848e+02
1 173     -1.007045e+02 -1.174680e+02
1 381     -2.303138e+02 -1.152479e+02
1 268     -2.668213e+02 -1.151983e+02
1 608     -1.335043e+01 -1.089930e+02
1 609     2.175127e+02 -1.076091e+02
1 247     -1.206058e+02 -1.881718e+02
1 610     1.366474e+02 -1.920811e+02
1 611     -8.822061e+01 -1.754026e+02
1 612     -2.149438e+02 -5.506262e+01
1 360     -1.784746e+02 -4.944891e+01
1 455     -2.199482e+02 -3.561121e+01
1 10     1.689492e+02 -2.124396e+01
1 279     2.813144e+01 -9.652618e+00
1 613     -2.105360e+02 -8.921707e+00
1 614     -1.560728e+02 -9.775400e+01
1 615     -3.185944e+02 -9.594131e+01
1 616     1.502441e+00 -8.853876e+01
1 617     2.227604e+02 -8.449503e+01
1 618     -1.242012e+02 -8.343204e+01
1 619     -3.086006e+02 -8.097876e+01
1 252     -2.780741e+02 -7.643185e+01
1 620     -3.262425e+02 -7.135449e+01
1 621     1.467511e+02 -6.491449e+01
1 622     -1.672813e+02 -5.954114e+01
1 623     -6.529855e+01 -6.296561e+01
1 624     2.034888e+01 -6.111993e+01
1 107     1.519965e+02 -5.695697e+01
1 625     -7.203412e+01 -5.750366e+01
1 359     -2.526406e+02 -5.481253e+01
1 626     -8.482452e+01 -4.477917e+01
1 627     -1.266579e+02 -4.399918e+01
1 628     -3.375311e+02 -8.604044e+01
1 629     1.352836e+02 -9.305750e+01
1 630     1.215378e+02 -9.049374e+01
1 631     2.764469e+02 -8.904221e+01
1 632     1.340631e+01 -8.964105e+01
1 250     -2.186475e+02 -8.968887e+01
1 633     1.562880e+02 -8.727310e+01
1 634     -1.666584e+02 -8.783301e+01
1 457     -2.562178e+02 -3.844864e+01
1 635     -3.159395e+02 -7.899847e+01
1 23     -2.608771e+02 -6.643521e+01
1 300     4.212128e+01 1.501529e+01
1 296     -2.030372e+02 5.924210e+00
1 308     3.894406e+01 8.311920e+00
1 636     4.725183e+01 9.875351e+00
1 637     2.147426e+02 1.094931e+01
1 294     -2.239763e+02 1.102693e+01
1 638     2.052850e+01 1.584560e+01
1 639     -2.210547e+02 1.940138e+01
1 287     -1.742100e+02 2.574599e+01
1 473     5.535379e+01 3.150888e+01
1 640     7.413696e+00 -1.661841e+01
1 357     -1.753026e+02 -3.687833e+01
1 641     -1.135683e+02 -3.061539e+01
1 642     1.586968e+02 -2.188643e+01
1 488     -1.798213e+02 -1.884631e+01
1 643     9.696472e+00 -9.507867e+01
1 299     -1.479931e+02 -1.146954e+01
1 644     3.531281e+02 -7.514252e+00
1 298     -2.118091e+02 3.635071e+00
1 645     -9.958688e+01 -1.894233e+02
1 242     -2.753513e+02 -1.797488e+02
1 646     -1.066871e+02 -1.790053e+02
1 647     -1.505233e+02 4.106171e+00
1 648     -2.047314e+02 4.607874e+01
1 649     3.112430e+01 -1.111285e+02
1 650     2.003134e+02 -1.260199e+02
1 651     -1.802707e+02 -1.250929e+02
1 652     -3.309101e+02 -1.232010e+02
1 653     -9.386398e+01 -1.200056e+02
1 654     -3.239835e+01 -1.189146e+02
1 655     -3.740192e+01 -1.283090e+02
1 151     2.255141e+02 -1.026427e+02
1 656     -3.477550e+02 -1.025954e+02
1 657     1.738583e+02 -1.013842e+02
1 658     -1.215653e+02 -1.399247e+02
1 659     -2.041991e+02 -1.553407e+02
1 660     -1.973412e+02 -1.505776e+02
1 661     2.959744e+02 -1.454020e+02
1 341     -1.956236e+02 -1.355304e+02
1 420     1.267260e+02 -1.334109e+02
1 662     -1.752681e+02 -1.331395e+02
1 663     -9.428928e+01 -1.322776e+02
1 664     7.447415e+01 1.793977e+02
1 398     1.280027e+02 1.720034e+02
1 319     1.312327e+02 1.636618e+02
1 665     1.607675e+02 1.816637e+02
1 666     1.402012e+02 1.410684e+02
1 321     1.661258e+01 1.393161e+02
1 667     -1.234107e+02 1.002326e+02
1 668     9.477316e+01 1.097476e+02
1 669     1.127103e+02 1.703270e+02
1 670     -1.952752e+02 -1.235191e+02
1 671     -1.249392e+02 -1.095562e+02
1 672     2.794119e+02 -1.392822e+02
1 673     3.599890e+01 -1.537146e+02
1 395     -1.621927e+01 1.389059e+02
1 325     2.349646e+01 1.249087e+02
1 674     -1.974410e+02 3.681784e+01
1 439     8.921524e+01 1.908368e+02
1 675     1.254166e+02 1.849362e+02
1 676     2.668262e+02 6.735693e+01
1 677     1.353954e+02 6.448047e+01
1 383     -1.255493e+02 9.753783e+01
1 678     -1.132183e+02 6.355962e+01
1 288     6.722937e+01 3.901627e+01
1 679     -1.248425e+02 3.956946e+01
1 285     8.822189e+01 4.451788e+01
1 680     -1.714189e+02 4.538815e+01
1 681     -1.218489e+02 4.723770e+01
1 682     -1.600642e+02 9.577876e+01
1 683     1.646854e+02 9.449458e+01
1 684     -2.047946e+01 9.333771e+01
1 217     8.538208e+00 8.647034e+01
1 685     -4.392776e+01 8.422919e+01
1 686     2.451035e+01 8.067108e+01
1 687     -6.831757e+01 7.708774e+01
1 688     -5.600839e+01 8.042899e+01
2 689     2.679562e+02 8.340364e+01
2 690     3.411735e+02 7.647147e+01
2 691     9.379919e+01 -2.642974e+02
2 692     1.183555e+02 -3.700854e+01
2 693     5.531677e+00 8.824812e+01
2 694     2.393674e+02 -1.584729e+02
2 695     8.129370e+01 -3.948236e+01
2 696     7.887411e+01 1.223050e+01
2 697     3.664818e+02 2.878522e+01
2 698     -1.293273e+02 2.739911e+01
2 699     3.078569e+02 4.053113e+01
2 565     -1.307146e+02 2.117807e+02
2 700     -1.638249e+02 2.820509e+02
2 701     2.181987e+02 -3.531308e+01
2 702     1.803385e+02 1.391022e+01
2 703     2.761434e+02 1.308607e+02
2 704     -2.365891e+01 1.664337e+02
2 705     -3.105386e+02 2.179567e+02
2 706     2.099987e+02 -7.541748e+01
2 707     -3.460367e+01 1.938877e+02
2 708     2.268882e+02 -2.566406e+00
2 709     -2.505420e+01 2.520529e+02
2 710     1.391759e+02 1.941233e+02
2 711     2.444089e+02 -3.587772e+01
2 712     2.090085e+02 1.865698e+01
2 713     2.444636e+02 2.269067e+01
2 714     -2.572626e+01 2.871344e+01
2 715     -6.006982e+01 1.111806e+02
2 716     -1.218012e+02 1.203332e+02
2 717     5.943552e+01 1.784174e+02
2 718     9.136557e+01 2.061216e+02
2 719     -8.654205e+00 2.268814e+02
2 720     -2.656245e+02 2.436522e+02
2 721     -1.097438e+02 2.486287e+02
2 722     -2.991551e+02 2.501268e+02
2 723     -1.513696e+02 2.562247e+02
2 724     -9.592230e+01 2.665284e+02
2 725     -2.117886e+01 -8.869409e+01
2 726     3.193788e+02 1.547002e+02
2 727     -2.117232e+02 -1.935646e+02
2 728     3.468846e+02 1.486472e+02
2 729     3.045084e+02 1.294003e+02
2 593     3.699020e+02 1.158902e+02
2 730     -9.601285e+01 1.054555e+02
2 731     3.599097e+02 7.531828e+01
2 732     -1.041440e+01 3.928207e+01
2 733     -4.522113e+01 3.688751e+01
2 734     3.876393e+02 3.471014e+01
2 735     7.949896e+01 2.648971e+02
2 736     1.671266e+02 -1.632882e+02
2 737     3.224225e+02 2.725847e+02
2 738     1.975415e+02 2.656277e+02
2 739     2.613955e+02 2.648213e+02
2 740     2.700176e+02 1.652774e+02
2 741     -3.772759e+02 2.573466e+02
2 742     1.114901e+02 2.563281e+02
2 743     3.176772e+02 2.501802e+02
2 744     1.952250e+02 2.277436e+02
2 745     3.389562e+02 2.001723e+02
2 746     3.634774e+02 1.951777e+02
2 747     3.867610e+02 1.852296e+02
2 748     1.064085e+02 1.710343e+02
2 749     2.322437e+02 -1.151454e+02
2 750     -2.501221e+00 -1.271107e+02
2 751     2.341719e+02 -1.496973e+02
2 752     1.784390e+02 -2.223138e+02
2 753     -4.098654e+01 6.811066e+00
2 754     9.428671e+01 -1.401450e+01
2 755     1.895480e+02 -1.117736e+02
2 756     3.310576e+02 -8.976544e+01
2 757     3.439119e+02 -7.252197e+01
2 758     5.140485e+01 -8.472690e+01
2 759     -2.617343e+01 -2.440540e+01
2 760     -1.074353e+01 -3.086151e+01
2 761     -1.095645e+01 -1.775156e+01
2 762     -1.012495e+02 -7.688049e+00
2 763     -3.624702e+02 -6.475677e+00
2 764     3.228522e+02 -3.955872e+00
2 765     -3.374178e+02 -7.159134e+01
2 766     3.301984e+02 -6.267273e+01
2 767     -3.300058e+02 1.530368e+02
2 768     3.183632e+02 3.773874e+01
2 769     -1.677212e+02 1.532325e+02
2 770     1.070190e+00 1.200509e+02
2 771     -8.043295e+01 9.232828e+01
2 772     -3.341558e+02 5.287880e+01
2 773     -7.069382e+01 5.268808e+01
2 774     2.994030e+02 4.364197e+00
2 775     1.052634e+02 3.109436e+01
2 776     -5.708521e+01 1.072562e+01
2 777     1.362673e+02 9.244263e+00
2 778     3.502177e+02 1.016516e+01
2 779     -2.984651e+02 -2.541304e+02
2 780     -3.688775e+02 2.381047e+02
2 781     -6.052917e+00 -9.205280e+01
2 782     3.744165e+01 -9.435776e+01
2 783     1.141266e+02 -1.062658e+02
2 784     1.811118e+01 -1.279097e+02
2 785     2.402144e+02 -1.283673e+02
2 786     2.238967e+02 -1.330412e+02
2 787     -3.285767e+02 2.292346e+02
2 788     -7.022742e+01 2.352506e+02
2 789     -3.493737e+02 2.341276e+02
2 790     -8.706421e+01 2.385610e+02
2 791     2.847870e+02 2.575401e+02
2 792     2.650491e+02 2.809128e+02
2 793     -3.099714e+02 2.819804e+02
2 794     3.520290e+02 2.398547e+02
2 795     3.548863e+02 -3.433469e+01
2 796     -5.397293e+01 1.712219e+02
2 797     -3.299572e+02 1.724525e+02
2 798     -9.921790e+01 1.795038e+02
2 799     -6.342236e+01 1.934988e+02
2 800     -2.079993e+02 1.939783e+02
2 801     -2.318418e+02 1.986687e+02
2 802     -3.281732e+02 2.077442e+02
2 803     -1.936295e+02 2.190088e+02
2 804     -3.155560e+02 2.297982e+02
2 805     2.569993e+02 2.217335e+02
2 806     -3.638971e+02 2.155720e+02
2 807     2.838599e+02 2.131722e+02
2 808     5.248535e+01 2.102290e+02
2 809     1.525308e+02 7.671356e+01
2 810     1.638180e+02 3.519302e+01
2 811     2.215272e+02 7.405537e+01
2 812     3.525640e+02 -1.831332e+01
2 813     -4.079459e+01 -4.968488e+01
2 814     1.771506e+02 2.470347e+02
2 815     1.356052e+01 1.750820e+02
2 816     -2.735313e+02 2.298985e+02
2 817     3.011063e+01 2.118828e+02
2 818     -2.439063e+02 2.037080e+02
2 819     -3.691471e+02 1.976281e+02
2 820     1.138766e+02 1.938808e+02
2 821     -1.862964e+02 1.900275e+02
2 822     2.211971e+02 1.707773e+02
2 823     -1.562440e+02 1.655756e+02
2 824     3.150554e+02 1.138188e+02
2 825     -3.755484e+02 1.006301e+02
2 826     -9.535403e+01 8.948158e+01
2 827     3.141324e+02 7.854210e+01
2 828     2.994344e+02 -2.142711e+02
2 829     2.359960e+02 -1.627016e+02
2 830     2.629142e+02 -1.667350e+02
2 831     2.735632e+02 -1.836312e+02
2 832     1.789559e+02 2.839208e+02
2 833     3.914073e+02 -1.561060e+01
2 834     4.061447e+01 2.266729e+02
2 835     2.648940e+02 -6.743201e+01
2 836     3.721545e+01 -7.559714e+01
2 837     1.025762e+02 -8.171103e+01
2 838     -1.389020e+02 1.646945e+02
2 839     1.991927e+02 -1.633416e+02
2 840     -2.984972e+02 2.135326e+02
2 841     1.709485e+02 -6.825256e-01
2 842     -1.474695e+02 1.307421e+02
2 843     5.499539e+01 1.970075e+02
2 844     1.958836e+02 1.586317e+02
2 845     3.248400e+02 1.621656e+02
2 846     2.455778e+02 1.638940e+02
2 847     3.194958e+01 1.929040e+02
2 848     1.728930e+02 1.712597e+02
2 849     1.265834e+02 1.727751e+02
2 850     1.604937e+02 1.743413e+02
2 851     4.464096e+01 1.901680e+02
2 852     1.119539e+02 1.843217e+02
2 853     1.082196e+01 1.258228e+02
2 854     -1.097642e+02 9.990688e+01
2 855     2.951992e+02 1.008005e+02
2 856     -1.390423e+02 1.046767e+02
2 857     2.903235e+01 1.545871e+02
2 858     -5.635287e+01 1.259713e+02
2 859     -1.608096e+02 1.290773e+02
2 860     -2.388992e+01 1.500726e+02
2 861     -1.900632e+02 1.513353e+02
2 862     3.355803e+02 2.685620e+02
2 863     3.289709e+02 2.740649e+02
2 864     -1.066595e+02 1.170883e+02
2 865     3.028918e+02 1.358960e+02
2 866     -9.318420e+01 1.449162e+02
2 867     2.508327e+02 1.467888e+02
2 868     2.743344e+02 1.639348e+02
2 869     1.382291e+02 1.701983e+02
2 870     6.823410e+01 2.027173e+02
2 871     2.889801e+00 2.074214e+02
2 872     -5.212189e+01 2.096781e+02
2 873     3.168358e+02 2.145138e+02
2 874     1.281800e+02 2.159611e+02
2 875     1.753992e+01 2.311704e+02
2 876     1.508317e+02 2.362852e+02
2 877     3.758336e+02 2.581382e+02
2 878     2.116559e+02 -1.483546e+02
2 879     -2.554470e+02 -1.599975e+02
2 880     1.570753e+02 -1.550015e+02
2 881     1.700049e+02 -1.426193e+02
2 882     1.789061e+02 -1.397362e+02
2 883     8.949454e+01 4.813138e+01
2 884     3.819766e+02 5.240782e+01
2 885     3.457916e+02 7.278607e+01
2 886     3.829803e+01 -1.102103e+02
2 887     1.500764e+02 -5.674414e+01
2 888     2.895792e+01 -2.354263e+01
3 889     5.314474e+02 5.423639e+01
3 890     8.640179e+01 -6.038086e+00
3 891     4.789050e+02 -1.088876e+02
3 892     2.175842e+00 3.522250e+01
3 893     2.544072e+02 -1.010828e+01
3 894     4.025277e+02 -2.038071e+02
3 895     6.066600e+02 9.513495e+01
3 896     4.655350e+02 -2.929754e+02
3 897     4.910144e+02 -4.603858e+02
3 898     5.732721e+02 -7.001343e+01
3 899     4.719221e+02 -2.115593e+02
3 900     4.423656e+02 -2.087858e+02
3 901     1.346549e+02 1.269876e+02
3 902     4.706996e+02 1.389782e+02
3 903     7.109711e+02 -1.504326e+02
3 904     4.798698e+02 -4.285243e+02
3 905     -4.307844e+02 -8.980676e+01
3 906     4.398405e+02 -1.137512e+02
3 907     7.689630e+02 1.528317e+02
3 908     5.011499e+02 -2.074642e+02
3 909     3.909738e+02 1.356942e+02
3 910     -5.285245e+02 1.105755e+02
3 911     -2.883294e+02 1.061529e+02
3 912     -4.940247e+00 1.408535e+02
3 913     3.893467e+02 -4.382551e+02
3 914     6.380863e+02 -3.055455e+02
3 915     4.047367e+02 -3.198187e+02
3 916     4.738534e+02 -3.748475e+02
3 917     3.681619e+02 -4.078779e+02
3 918     4.831420e+02 -1.512216e+02
3 919     6.618152e+02 -1.290873e+02
3 920     2.565825e+02 1.933594e+01
3 921     -6.855945e+01 1.362635e+02
3 922     -1.677590e+02 1.311146e+02
3 923     4.042950e+01 -4.054833e+02
3 924     4.545721e+02 -1.275082e+02
3 925     3.402281e+02 -2.179164e+02
3 926     2.536598e+02 1.318502e+02
3 927     -1.864297e+02 6.164407e+01
3 928     -5.248809e+02 -7.795636e+01
3 929     4.060248e+01 1.182075e+02
3 930     -5.125440e+02 9.880368e+01
3 931     3.602744e+02 -1.699482e+02
3 932     3.069526e+02 -4.188938e+02
4 933     3.030374e+02 -1.366055e+01
4 934     4.154052e+02 2.672089e+02
4 935     -1.196726e+02 7.334964e+01
4 34     -4.472265e+02 6.363348e+01
4 936     3.153379e+02 -1.428561e+02
4 937     1.469662e+02 2.079001e+02
4 45     2.734108e+02 2.308762e+02
4 938     6.991296e+01 1.908091e+02
4 939     -3.679077e+01 1.590176e+02
4 940     -1.394940e+02 1.394691e+02
4 941     -2.095520e+02 1.298554e+02
4 942     3.996189e+02 9.855426e+01
4 25     -3.710477e+02 8.730075e+01
4 943     4.641828e+02 -1.227813e+02
4 944     -2.395876e+02 2.998207e+02
4 945     3.575065e+02 5.287369e+01
4 540     -2.750023e+02 1.072166e+02
4 946     4.000695e+02 2.151310e+02
4 947     3.165687e+02 1.875348e+02
4 948     1.047167e+02 5.010291e+01
4 949     4.039315e+02 3.050186e+01
4 950     3.684880e+02 -8.742947e+01
4 951     -3.746664e+02 -1.343652e+02
4 952     2.729169e+02 -2.325394e+02
4 953     1.518835e+01 -1.829636e+02
4 954     4.038130e+02 -1.661512e+02
4 955     3.603532e+02 1.163435e+02
4 956     -4.835317e+02 1.326951e+02
4 957     4.110687e+01 1.436309e+02
4 958     1.104158e+02 1.583504e+02
4 959     4.282723e+02 2.507458e+02
4 960     1.792551e+02 -3.171614e+02
4 69     -2.319843e+02 8.553824e+01
4 961     1.895784e+02 -1.935242e+02
4 962     -2.416412e+01 5.210303e+01
4 963     -6.473172e+01 -2.827701e+02
4 964     1.552169e+02 -2.189613e+02
4 965     3.662207e+01 5.705914e+01
4 966     3.000232e+01 -2.017068e+01
4 967     2.283162e+02 -1.509227e+02
4 968     3.190112e+01 1.475958e+01
4 969     -2.045600e+02 -7.118185e+01
4 970     -2.548441e+02 -5.321475e+01
4 971     -2.821673e+02 -4.421265e+01
4 972     1.877842e+02 -1.429156e+01
4 206     4.736512e+02 4.044431e+01
4 973     6.945734e+01 3.893402e+01
4 974     4.070923e+02 3.189099e+02
4 116     -1.791570e+02 1.040201e+02
4 975     -7.577579e+01 1.099493e+02
4 137     1.521083e+02 2.570458e+02
4 142     -3.834982e+02 2.793555e+02
4 575     3.614895e+02 2.839392e+02
4 976     4.280302e+02 2.944345e+02
4 140     3.346932e+02 2.990563e+02
4 977     -4.094655e+02 2.983798e+02
4 978     4.843259e+02 -2.509929e+02
4 979     -2.604137e+02 -8.547849e+01
4 980     5.001215e+01 -2.086994e+02
4 981     -2.131767e+02 -1.290590e+02
4 982     -2.074710e+02 1.497553e+02
4 983     4.220993e+02 1.492216e+02
4 984     4.467897e+02 1.098905e+02
4 985     -3.926561e+02 5.423196e+01
4 125     -1.904579e+02 4.664252e+01
4 288     2.380867e+02 1.850179e+02
4 986     1.742559e+02 9.571075e+00
4 987     4.369433e+02 -5.272018e+01
4 136     2.567648e+02 2.458084e+02
4 988     -1.088088e+02 3.642507e+02
4 668     3.202762e+02 3.510895e+02
4 989     -1.122339e+02 3.177917e+02
4 990     -4.848823e+02 2.981892e+02
4 217     1.076149e+02 3.008350e+02
4 593     1.155530e+02 2.517291e+02
4 991     4.205948e+02 1.843884e+02
4 573     8.308929e+01 2.437182e+02
4 992     5.214734e+01 2.360045e+02
4 993     1.610205e+01 2.281135e+02
4 994     2.924365e+02 1.943810e+02
4 995     -1.493316e+02 1.855065e+02
4 996     7.564331e+01 -1.893402e+02
4 997     1.305542e+00 -3.847168e+00
4 998     1.314004e+02 -1.604384e+02
4 618     -2.316481e+02 -7.369922e+01
4 999     1.288166e+02 -3.193731e+02
4 1000     6.275153e+01 -3.585269e+02
4 1001     -4.188857e+02 -6.392581e+01
4 1002     8.140387e+01 -7.455161e+01
4 1003     1.327289e+02 -7.986542e+01
4 180     -4.254775e+02 -9.253854e+01
4 1004     4.391804e+02 -9.544409e+01
4 1005     -2.871269e+02 -9.886160e+01
4 1006     -2.357675e+02 -1.037739e+02
4 1007     -3.065821e+02 -1.110227e+02
4 1008     1.307500e+02 -1.195473e+02
4 1009     7.770758e+01 -1.262831e+02
4 1010     4.220797e+02 -1.237219e+02
4 1011     5.647656e+01 -1.317983e+02
4 1012     1.999650e+02 3.150870e+01
4 1013     4.372417e+02 -2.932089e+01
4 1014     2.834258e+02 2.174598e+02
4 214     4.170038e+02 3.544982e+02
4 1015     -4.220451e+02 9.533774e+01
4 1016     3.883282e+02 1.819266e+02
4 1017     -5.360828e+01 1.736812e+02
4 1018     -2.222032e+02 1.684289e+02
4 594     -2.482357e+02 1.634348e+02
4 1019     4.600952e+02 1.402154e+02
4 1020     3.032806e+02 1.368124e+02
4 1021     -4.604196e+01 1.330959e+02
4 1022     -2.649111e+02 1.302719e+02
4 296     -3.878327e+02 1.257402e+02
4 1023     -2.929403e+02 1.195612e+02
4 1024     1.847517e+02 1.170900e+02
4 1025     1.603622e+02 1.042437e+02
4 1026     -2.945806e+02 9.928589e+01
4 1027     -2.868555e+02 1.907242e+02
4 299     -2.677556e+02 8.273434e+01
4 1028     -4.090272e+02 7.627600e+01
4 1029     1.411990e+02 6.747324e+01
4 1030     4.320727e+02 5.908875e+01
4 1031     2.298627e+01 4.749316e+01
4 1032     1.394659e+02 4.641833e+01
4 1033     -2.879304e+02 2.345212e+01
4 360     -3.427271e+02 1.762543e+00
4 1034     -4.162109e+00 3.095323e+02
4 1035     9.118433e+01 4.268945e+01
4 1036     1.092773e+00 -1.960952e+02
4 1037     -3.066693e+01 1.864903e+02
4 383     -1.984181e+02 3.186429e+02
4 1038     2.085260e+01 3.193135e+02
4 215     2.641671e+02 3.178872e+02
4 213     -1.823889e+02 3.097405e+02
4 1039     -2.940235e+02 3.069522e+02
4 218     2.259110e+02 3.082254e+02
4 1040     -3.598199e+01 3.004447e+02
4 1041     6.432935e+01 2.685634e+02
4 1042     3.453945e+02 2.696238e+02
4 1043     3.652766e+02 2.586007e+02
4 1044     3.072017e+02 2.420064e+02
4 226     -6.604950e+01 2.346758e+02
4 648     -3.777108e+02 2.170238e+02
4 186     -1.568168e+02 2.117359e+02
4 1045     1.123627e+01 2.057286e+02
4 1046     2.842736e+02 -2.158675e+02
4 1047     6.796100e+01 -2.235433e+02
4 333     1.033663e+02 -2.241346e+02
4 1048     4.521726e+02 -2.265448e+02
4 1049     1.679352e+02 -2.662061e+02
4 1050     -2.642330e+02 -2.851533e+02
4 1051     1.149386e+02 -8.899683e+01
4 1052     3.101624e+02 -1.791147e+01
4 256     -4.394312e+02 -5.466165e+01
4 1053     2.161601e+02 -5.950388e+01
4 1054     3.951252e+02 -6.314728e+01
4 1055     -2.827735e+02 -7.660687e+01
4 250     -4.441641e+02 -7.857870e+01
4 1056     2.299799e+02 -4.229156e+00
4 1057     4.785658e+02 -9.295871e+01
4 1058     -1.736239e+02 -1.150395e+02
4 1059     -7.606958e+01 -1.574765e+02
4 1060     1.496537e+02 -1.625919e+02
4 1061     2.821715e+02 -1.829913e+02
4 1062     1.131169e+02 -1.903026e+02
4 1063     1.325744e+02 -1.945616e+02
4 489     -3.076773e+02 7.325989e+01
4 1064     -3.392515e+02 6.968359e+01
4 1065     5.001970e+02 6.401605e+01
4 1066     1.547316e+02 2.345120e+01
4 1067     5.058948e+02 1.961920e+01
4 1068     1.944408e+02 1.466913e+01
4 1069     1.725952e+01 1.375653e+01
4 362     -3.634562e+02 -6.951691e+00
4 1070     1.562888e+02 7.630945e+01
4 1071     2.340383e+02 -2.070514e+01
4 1072     4.711689e+02 -2.729028e+01
4 1073     -3.357834e+02 -3.573157e+01
4 1074     -3.189505e+02 -4.707700e+01
4 1075     1.173506e+02 -1.109681e+02
4 1076     -3.453587e+02 -1.184622e+02
4 1077     1.160720e+02 -1.289877e+02
4 1078     -2.508443e+02 1.424760e+02
4 1079     1.810974e+00 1.937907e+02
4 282     -2.298608e+02 1.917902e+02
