64 3432 16351
0 0     2.203677e+02 1.492853e+01
2 538     -3.631290e+02 -2.550830e+02
2 539     -6.522455e+01 -2.617744e+02
2 540     8.497644e+01 -2.645251e+02
2 541     -3.840669e+02 -2.781320e+02
2 542     -3.655119e+02 -3.044294e+02
2 543     -9.811343e+01 -3.116844e+02
2 544     -4.011559e+02 -3.182091e+02
2 545     2.032751e+01 -1.185511e+02
2 546     1.028026e+02 -1.224682e+02
2 547     4.512506e+01 -1.454678e+02
2 548     -4.317176e+02 -3.356179e+02
2 549     -3.610803e+02 -1.573019e+02
2 550     -1.578526e+02 5.928584e+02
2 551     -4.656359e+02 -1.784732e+02
2 552     -4.809009e+01 -1.803004e+02
2 553     -8.649780e+01 -2.204091e+02
2 554     -3.765552e+02 -5.657507e+02
2 284     -4.432636e+02 -5.397700e+02
2 132     -1.526598e+02 3.301913e+02
2 555     -7.119879e+01 -5.156643e+02
2 556     -6.577728e+01 -4.537738e+02
2 557     -3.905287e+02 -4.273070e+02
2 297     -8.899274e+01 6.080573e+02
2 558     -1.056181e+02 -6.068917e+02
2 220     -8.641663e+00 6.451512e+02
2 559     -4.969775e+02 -7.378353e+02
2 560     -1.194283e+02 6.852470e+02
2 295     -1.404938e+01 6.709814e+02
2 561     -8.686877e+01 6.704418e+02
2 562     -2.455713e+01 6.522734e+02
2 563     -1.218647e+02 6.392115e+02
2 302     -3.408307e+01 6.396773e+02
2 301     8.853784e+01 6.293571e+02
2 300     -7.905688e+01 6.251994e+02
2 299     1.127571e+02 6.218729e+02
2 564     8.080115e+01 6.191579e+02
2 565     -1.019261e+02 6.183220e+02
2 566     -5.291488e+02 -4.861674e+02
2 567     -3.707586e+02 -4.313962e+02
3 49     7.898962e+01 -2.605027e+02
3 98     3.501706e+01 -1.468107e+02
3 568     6.375137e+01 -1.754995e+02
3 569     -1.060519e+01 -2.013458e+02
3 570     -5.436703e+01 -1.482991e+02
3 571     4.581543e+00 -3.342949e+02
3 572     -3.925250e+01 -8.210184e+01
3 573     -1.074022e+02 -2.127184e+02
3 51     3.929352e+00 -2.567894e+02
3 574     -3.742911e+01 -3.336494e+02
3 575     5.573792e+00 -3.831741e+02
3 50     -3.463159e+01 -2.565587e+02
3 576     -1.045322e+01 -2.153271e+01
3 577     -3.676944e+01 -3.074319e+02
3 578     1.091104e+02 -2.570786e+02
3 579     -7.849745e+01 -1.995971e+02
3 580     3.329568e+01 -1.813098e+02
3 581     7.240546e+01 -1.769297e+02
3 582     1.379974e+02 -1.406168e+02
3 9     -8.921875e+00 -1.321407e+02
3 583     4.244125e+01 -9.555832e+01
3 584     -5.571434e+01 -1.772894e+02
3 585     -5.634451e+01 -2.072003e+02
3 586     -5.563582e+01 -3.024910e+02
3 587     9.348953e+01 -1.730040e+02
3 345     1.883813e+01 -1.041697e+02
3 550     -4.489661e+01 -1.098934e+02
3 588     -7.188934e+00 5.528870e-01
3 589     -4.181863e+01 -1.618430e+02
3 590     2.312943e+02 -1.658942e+02
3 416     -1.128491e+02 -1.717280e+02
3 591     -8.551068e+01 2.163974e+01
3 592     8.580475e+00 -2.444809e+01
3 593     -1.988884e+02 -3.341499e+02
3 15     -1.624490e+01 -2.265337e+02
3 594     1.543540e+02 -2.264974e+02
3 595     -1.677524e+01 -2.445676e+02
3 596     1.463032e+02 -2.694189e+02
3 597     -1.349403e+02 -3.574037e+02
3 598     -1.208071e+02 -3.574372e+02
3 72     2.334747e+01 -1.286241e+02
3 599     -1.287239e+02 -1.705728e+02
3 600     -7.464081e+01 -7.659366e+01
3 601     5.391928e+01 -7.651462e+01
3 602     -9.113924e+01 -7.927817e+01
3 603     -9.627985e+01 -3.268839e+01
3 604     -1.150615e+02 -1.455955e+02
3 605     9.476285e+01 -1.467043e+02
3 606     1.746521e+02 -2.100107e+02
3 607     1.200489e+02 -2.138954e+02
3 608     7.106509e+01 -7.907367e+01
3 609     -5.131900e+01 1.849777e+01
3 610     -7.870422e+01 3.228772e+01
3 611     -4.043594e+01 9.738190e+00
3 612     -1.467099e+02 -5.406952e+00
3 613     2.406163e+02 -1.164517e+01
3 614     1.327293e+02 -1.662305e+01
3 615     -5.042825e+01 -3.757187e+01
3 616     1.669798e+02 1.071502e+02
3 617     4.907040e+01 -2.157043e+02
3 618     6.788635e-01 -2.274393e+02
3 619     1.696799e+01 -2.397874e+02
3 620     -1.711564e+02 -2.507748e+02
3 621     1.493541e+02 -2.516628e+02
3 622     1.210637e+02 -2.631292e+02
3 623     -1.583131e+02 -2.855756e+02
3 624     1.701244e+02 -3.241884e+02
3 625     -1.620426e+02 -1.830369e+02
3 626     1.080005e+02 -9.221155e+01
3 627     1.185728e+02 -8.799820e+01
3 628     -1.405527e+02 -8.899927e+01
3 629     1.409511e+02 -1.833701e+02
3 630     -9.538205e+01 -6.794449e+01
3 631     7.142639e-01 -6.431360e+01
3 632     -3.754349e+01 -6.045215e+01
3 65     -3.370547e+01 -1.180593e+02
3 633     7.617038e+01 -1.185262e+02
3 73     -1.838303e+01 -1.323569e+02
3 26     4.067383e-01 -1.322934e+02
3 55     -1.014072e+01 -1.589904e+02
3 634     6.564511e+01 -1.936677e+02
3 635     1.151866e+02 -1.181700e+02
3 636     1.919830e+00 5.103735e+01
3 637     1.481781e+00 -2.016317e+02
3 638     -1.280029e+02 -1.168013e+02
3 639     3.609445e+01 2.668250e+02
3 640     -2.058417e+02 -2.738433e+02
3 641     -2.235312e+02 -2.709265e+02
3 642     -1.974474e+02 -2.599074e+02
3 643     2.850513e+01 -2.452650e+02
3 644     -9.175934e+00 -2.756526e+02
3 645     1.440844e+02 -2.317263e+02
3 646     -1.155977e+02 -2.306866e+02
3 647     -3.201389e+01 -2.274876e+02
3 648     7.643155e+01 -2.236113e+02
3 649     -1.065075e+02 -2.228461e+02
3 650     8.499606e+01 -3.734792e+02
3 651     1.129160e+01 -3.687355e+02
3 652     7.837711e+01 -3.629204e+02
3 653     1.072702e+01 -3.588214e+02
3 654     2.426056e+00 -3.569211e+02
3 655     -1.510287e+01 -2.159911e+02
3 656     -1.637781e+02 -3.010838e+02
3 657     -1.264234e+02 -2.809619e+02
3 658     1.191395e+02 -1.056164e+02
3 659     -2.524893e+01 -1.012739e+02
3 660     -1.372653e+01 -9.911539e+01
3 661     3.757773e+01 -6.791586e+01
3 662     -2.954095e+01 -6.662726e+01
3 663     2.145538e+01 -6.077451e+01
3 664     -9.370560e+01 -1.096883e+02
3 665     -5.768217e+01 -5.015582e+01
3 666     -3.969720e+01 -4.338425e+01
3 667     -1.632611e+02 -4.377417e+01
3 668     2.024231e+01 -4.172833e+01
3 669     -1.342158e+02 -2.934586e+01
3 670     -1.780571e+02 -2.712830e+01
3 671     1.130294e+02 -2.216318e+01
3 76     1.588571e+01 -1.524257e+02
3 672     3.656232e+01 -2.122766e+02
3 673     -9.013094e+01 -1.784373e+02
3 134     -1.600098e+01 -1.694012e+02
3 444     7.758698e+00 -1.670684e+02
3 133     -2.792538e+01 -1.671422e+02
3 78     -5.382996e-01 -1.605165e+02
3 77     -1.855161e+01 -1.600380e+02
3 674     -1.378560e+02 -1.565832e+02
3 82     -3.387323e+01 -1.521896e+02
3 84     -4.170020e+01 -1.399265e+02
3 675     8.518631e+01 -1.384094e+02
3 676     -1.228726e+02 -1.358450e+02
3 85     -4.126373e+01 -1.262255e+02
3 86     1.422849e+01 -1.150370e+02
3 87     -3.275912e+01 -1.158497e+02
4 74     1.131149e+01 -1.295530e+02
4 677     -1.185613e+02 -1.577715e+02
4 579     -1.834949e+02 -2.935342e+02
4 584     -1.210386e+02 -2.309058e+02
4 678     1.208052e+02 -5.895792e+01
4 591     -2.172892e+02 3.210526e+02
4 576     -3.562439e+00 2.060546e+02
4 679     -1.417999e+01 -1.055470e+02
4 680     -7.788518e+01 2.066620e+01
4 601     1.784434e+02 5.197607e+01
4 592     4.726373e+01 1.999796e+02
4 588     3.147614e+00 2.698716e+02
4 602     -2.314118e+02 3.947852e+01
4 608     2.270396e+02 4.621713e+01
4 615     -1.195743e+02 1.604985e+02
4 611     -9.346805e+01 2.939648e+02
4 610     -1.987560e+02 3.572860e+02
4 681     -7.289818e+01 -1.462044e+02
4 633     2.397350e+02 -6.213287e+01
4 415     -4.044138e+01 -1.717159e+02
4 63     4.347757e+01 -1.730917e+02
4 55     4.057922e-01 -1.790109e+02
4 15     -1.455206e+01 -3.639532e+02
4 662     -5.745151e+01 7.784549e+01
4 682     -2.850726e+01 8.525134e+01
4 631     3.069620e+01 8.559171e+01
4 632     -8.124651e+01 9.388763e+01
4 609     -1.257337e+02 3.201534e+02
4 630     -2.430810e+02 7.291428e+01
4 683     -1.040762e+01 -1.544724e+01
4 27     -3.578152e+01 -4.969995e+01
4 675     2.661194e+02 -1.193830e+02
4 92     2.064581e+01 -2.147550e+02
4 655     -1.162158e+01 -3.359475e+02
4 618     3.167758e+01 -3.669307e+02
4 684     2.250472e+02 1.492499e+02
4 663     8.441336e+01 9.716241e+01
4 78     2.781943e+01 -1.823127e+02
4 685     3.427484e+01 1.094594e+02
4 85     -8.807016e+01 -9.000610e+01
4 86     6.714642e+01 -5.698477e+01
4 89     -2.249725e+01 -3.811572e+01
4 686     2.365565e+02 -3.491638e+01
4 88     2.746689e+01 -3.792966e+01
4 687     2.435333e+02 1.276645e+01
4 688     -6.543581e+01 1.583667e+01
4 665     -1.389967e+02 1.231432e+02
4 689     1.282249e+02 1.305237e+02
4 666     -8.767130e+01 1.434717e+02
4 668     8.089218e+01 1.501941e+02
4 690     2.543495e+02 1.562164e+02
4 691     -1.871690e+02 1.760422e+02
4 77     -2.273770e+01 -1.823239e+02
4 692     -5.666153e+01 -3.679628e+02
4 428     -3.194037e+01 -3.911904e+02
4 637     3.500607e+01 -2.967808e+02
4 693     -2.827972e+02 -2.363547e+02
4 694     2.826407e+02 -2.042548e+02
4 134     -1.442050e+01 -2.058146e+02
4 133     -4.900790e+01 -2.048477e+02
4 444     5.172592e+01 -2.020652e+02
4 418     2.886841e+00 -8.663205e+01
4 96     -7.433742e+01 -1.870533e+02
4 76     7.214319e+01 -1.600425e+02
4 82     -6.622626e+01 -1.610536e+02
4 424     4.187805e+00 -1.307011e+02
4 661     1.341538e+02 7.434338e+01
4 664     -2.371966e+02 -4.507333e+01
4 83     9.660101e+01 -1.264724e+02
4 84     -8.896219e+01 -1.270657e+02
4 695     -1.286595e+02 -3.358270e+02
4 696     -1.046168e+02 -2.844757e+00
4 697     -3.458459e+01 1.073741e+02
4 698     -1.063757e+02 7.702954e+01
4 140     -5.480693e+01 -1.309357e+00
4 699     1.078932e+02 -2.305908e+00
4 700     -2.417962e+02 -1.284921e+01
4 701     -1.369660e+02 -2.551099e+01
4 702     1.399107e+02 -2.548627e+01
4 703     1.742163e+01 -3.856796e+01
4 704     -8.876952e+01 -5.153787e+01
4 705     -1.602313e+02 -5.758679e+01
4 706     1.440362e+02 -1.697195e+02
4 707     2.415156e+02 3.717104e+02
4 708     1.307947e+02 1.655298e+02
4 447     -3.672028e+01 -2.203227e+02
4 471     2.856282e+02 -1.726876e+02
4 435     -1.043344e+02 -1.735204e+02
4 426     -2.823522e+02 -1.806015e+02
4 709     1.263940e+02 -1.805898e+02
4 135     -1.159814e+02 -1.994994e+02
4 710     -2.395662e+02 -1.996721e+02
4 198     1.013991e+02 -2.071218e+02
4 464     -9.899629e+01 -2.079694e+02
4 128     4.114676e+01 -2.192303e+02
4 112     1.142755e+02 -7.074548e+01
4 122     1.259277e+00 -2.237580e+02
4 711     6.504761e+01 -2.248524e+02
4 712     -2.123218e+01 -2.338972e+02
4 713     2.067252e+01 -3.168940e+02
4 714     -2.628363e+02 -3.793311e+02
4 715     -3.750607e+01 -3.850039e+02
4 167     -1.479172e+01 -5.892142e+01
4 716     1.784496e+02 -8.873746e+01
4 717     -1.730122e+02 -9.186407e+01
4 441     -1.271231e+02 -9.595935e+01
4 103     1.598867e+02 -1.066937e+02
4 123     -1.589978e+02 -1.075880e+02
4 718     1.305900e+02 -1.193464e+02
4 104     1.759795e+02 -1.260307e+02
4 719     -1.738457e+02 -1.283104e+02
4 720     1.558501e+02 -1.379024e+02
4 178     5.065564e+01 -1.451741e+02
4 721     -1.450047e+02 -1.554089e+02
4 197     1.931079e+01 -1.594355e+02
4 722     2.014341e+02 -1.587996e+02
4 190     -1.702524e+01 -1.601266e+02
4 723     -1.407681e+02 -1.726353e+02
4 188     1.635071e+00 -1.578535e+02
4 724     -1.636996e+02 -1.633958e+02
4 107     -1.544980e+02 -1.409119e+02
4 161     -6.517392e+01 -9.355161e+01
4 100     1.310844e+02 -9.401505e+01
4 159     6.761209e+01 -9.313080e+01
4 162     -1.520340e+02 -9.291730e+01
4 449     5.310391e+01 -8.373636e+01
4 163     -4.997182e+01 -8.355219e+01
4 99     1.377995e+02 -7.812460e+01
4 97     -1.326023e+02 -7.955280e+01
4 142     6.153473e+01 -1.069665e+02
4 102     1.434358e+02 -1.058713e+02
4 101     -1.396347e+02 -1.086561e+02
4 152     -1.547498e+02 -1.243741e+02
4 158     -5.831950e+01 -1.075818e+02
4 475     5.304141e+01 -1.178191e+02
4 154     -6.605389e+01 -1.212590e+02
4 153     6.926187e+01 -1.210146e+02
4 448     -1.308500e+02 -1.232300e+02
4 148     -3.307864e+01 -4.746613e+00
4 725     1.244762e+02 -3.352490e+01
4 171     -9.156972e+01 -1.442908e+01
4 146     7.184705e+01 -1.444995e+01
4 452     -6.576012e+01 -1.551663e+01
4 145     1.834424e+01 -2.080338e+01
4 119     1.003801e+02 -3.087335e+01
4 726     -9.525478e+01 -3.243066e+01
4 727     -1.215316e+02 -3.528522e+01
4 164     4.879590e+01 -7.003894e+01
4 115     -1.183531e+02 -5.342435e+01
4 114     1.227688e+02 -5.360898e+01
4 166     1.884317e+01 -5.735681e+01
4 113     1.992035e+00 -6.078891e+01
4 454     -2.781970e+01 -6.681299e+01
4 144     3.153882e+01 -6.659210e+01
4 453     -1.199111e+02 -6.953333e+01
4 165     -4.563972e+01 -7.034760e+01
4 728     -1.425046e+02 -1.920787e+02
4 729     -2.036405e+02 -2.017209e+02
4 131     -7.261760e+01 -2.075392e+02
4 130     7.475043e+01 -2.059537e+02
4 730     -9.286916e+01 -2.203132e+02
4 731     -6.406111e+01 -2.270281e+02
4 194     2.297412e+01 -2.357709e+02
4 473     -2.699398e+02 -1.907867e+02
4 211     -3.535818e+01 -3.668560e+02
4 195     7.651947e+00 -3.671254e+02
4 196     -5.602238e+01 -3.872570e+02
4 182     3.075610e+01 -3.869744e+02
4 481     -1.524881e+01 -3.558337e+02
4 732     1.564345e+02 -9.005890e+01
4 147     -5.099817e+01 -1.315456e+02
4 106     1.393205e+02 -1.341910e+02
4 105     -1.355350e+02 -1.372902e+02
4 733     -3.446750e+01 -1.361362e+02
4 156     3.853113e+01 -1.368883e+02
4 467     -4.906294e+01 -1.464190e+02
4 98     1.254315e+02 -1.457387e+02
4 184     -2.884055e+01 -1.494082e+02
4 734     3.228641e+01 -1.493253e+02
4 150     5.429709e+01 -1.304599e+02
4 735     1.489672e+02 -1.526722e+02
4 139     1.260297e+02 -1.622504e+02
4 127     -1.223163e+02 -1.645632e+02
4 202     7.810455e+01 -1.666716e+02
4 736     5.589648e+01 -1.833484e+02
4 314     -1.277916e+02 -1.843624e+02
4 737     2.721170e+02 -1.847415e+02
4 438     1.053218e+02 -1.865217e+02
4 136     -1.011216e+02 -1.892301e+02
4 143     3.800467e+01 -3.245819e+00
4 738     1.392081e+02 1.510350e+02
4 739     -1.344603e+02 3.115541e+02
4 172     4.525787e+00 -1.757507e-01
4 740     1.960679e+02 4.016714e+01
4 741     2.623505e+01 -2.496198e+02
4 191     -5.435579e+01 -1.821350e+02
4 170     9.619214e+01 -1.274454e+01
4 742     -1.554896e+02 -1.816017e+02
4 743     -1.488385e+02 -1.561714e+02
4 157     9.166348e+01 -6.549673e+01
4 744     2.500411e+02 -6.466266e+01
4 745     -1.009813e+02 4.362375e+01
4 746     1.117152e+02 5.314389e+01
4 572     -9.139543e+01 3.386053e+01
4 747     -1.719268e+02 9.617279e+00
4 748     2.729786e+02 1.494743e+02
4 749     -5.344299e+00 6.416684e+01
4 750     2.348679e+01 5.391666e+01
4 751     2.539958e+02 1.348734e+02
4 219     -1.271506e+01 -2.555521e+01
4 752     1.512902e+02 -3.780942e+01
4 343     5.698886e+01 -1.860770e+01
4 753     5.414191e+01 -3.755829e+01
4 229     -4.896967e+01 -3.725919e+01
4 754     1.910401e+02 -3.416739e+01
4 500     -8.006009e+01 -3.279044e+01
4 755     4.802399e+00 -2.454889e+01
4 499     1.235518e+02 -2.209152e+01
4 756     -3.884769e+01 -3.010492e+01
4 297     -6.161539e+01 -4.168600e+01
4 757     2.271406e+02 -4.453271e+01
4 230     7.742844e+01 -4.696368e+01
4 327     1.081165e+02 -4.855948e+01
4 758     -7.191548e+01 -4.919806e+01
4 495     8.571860e+01 -5.428082e+01
4 759     1.468635e+02 -5.884708e+01
4 760     -1.435153e+02 -6.141788e+01
4 761     -8.811385e+01 -6.673697e+01
4 494     -9.757574e+01 -7.476175e+01
4 762     2.646709e+02 1.402861e+02
4 763     -5.507109e+01 5.795987e+01
4 764     -1.173127e+02 -1.375980e+01
4 765     1.169292e+02 3.771954e+01
4 766     1.319253e+02 2.920340e+01
4 767     -1.389456e+02 2.163123e+01
4 768     1.485393e+02 1.758841e+01
4 485     -4.694339e+01 9.062195e+00
4 769     -1.810010e+01 1.000534e+01
4 225     2.233255e+01 9.832031e+00
4 173     6.088782e+01 2.598328e+00
4 482     9.059363e+01 -2.295563e+00
4 201     1.581281e+02 -1.788208e+02
4 212     -1.836380e+01 -3.708124e+02
4 320     1.323486e+02 -1.839868e+02
4 770     8.985303e+01 -1.866924e+02
4 771     -2.117087e+02 -1.912629e+02
4 772     -3.943723e+01 -1.912444e+02
4 773     -7.388033e+01 -1.946362e+02
4 463     -5.741859e+01 -2.036747e+02
4 199     -4.468898e+01 -2.081165e+02
4 774     2.801227e+01 -2.090068e+02
4 775     6.942374e+01 -1.781510e+02
4 776     -2.692259e+02 -3.181220e+02
4 777     -1.395328e+01 -3.250936e+02
4 778     -2.846335e+02 -3.314418e+02
4 779     -6.041446e+01 -3.576285e+02
4 474     -1.007717e+02 -1.417034e+02
4 236     -4.795302e+01 -9.716205e+01
4 780     1.096426e+02 -1.053978e+02
4 781     -1.756323e+02 -1.079396e+02
4 237     -1.044674e+02 -1.086281e+02
4 477     -1.067984e+02 -1.193562e+02
4 476     -4.713783e+01 -1.180828e+02
4 782     2.336195e+02 -1.263318e+02
4 783     1.054992e+02 -1.284246e+02
4 207     -1.023685e+02 -1.298832e+02
4 319     1.038235e+02 -1.406003e+02
4 784     -1.721968e+02 -1.464029e+02
4 785     9.506299e+01 -1.485590e+02
4 786     -9.161768e+01 -1.502150e+02
4 787     2.363517e+02 -1.556218e+02
4 788     -8.587486e+01 -1.621408e+02
4 496     -1.059091e+02 -9.634155e+01
4 789     -6.710863e+01 -1.778593e+02
4 790     -4.935950e+01 -3.455416e+02
4 791     1.219530e+02 -1.163406e+01
4 792     -1.184524e+02 -2.411166e+01
4 793     1.703255e+02 -7.033560e+01
4 794     6.591858e+01 -3.990570e+01
4 484     5.217816e+01 1.009998e+01
4 483     -8.497626e+01 -4.203674e+00
4 795     -3.551257e+01 -3.987015e+01
4 533     8.900537e+01 -1.600888e+02
4 796     1.739379e+02 -1.428792e+02
4 797     -2.475072e+02 -6.831644e+01
4 323     1.144501e+00 -1.068260e+02
4 798     4.072980e+01 -2.947586e+01
4 799     -9.069733e+00 -3.435358e+01
4 563     -8.205641e+01 -2.180902e+01
4 800     -4.495728e+00 -1.984457e+01
4 220     -1.302466e+01 -1.553519e+01
4 562     -2.194400e+01 -1.013422e+01
4 801     -4.691345e+00 -9.958405e+00
4 305     5.483499e+01 -7.433228e+00
4 802     -1.565723e+02 -8.232956e+01
4 803     4.140231e+01 -4.892761e+00
4 295     -1.566971e+01 -4.764709e-01
4 804     8.550351e+01 7.607208e+00
4 293     -1.147178e+02 -8.265610e+01
4 487     -6.830627e+00 1.405600e+01
4 307     4.528271e+01 1.881744e+01
4 805     -2.198613e+02 -4.199008e+01
4 806     -7.468211e+01 -6.369861e+01
4 807     -2.530061e+02 -6.113419e+01
4 808     -1.667318e+02 -5.958081e+01
4 809     -8.191609e+01 -5.706564e+01
4 810     1.715303e+02 -5.669522e+01
4 329     1.236138e+02 -4.028024e+01
4 234     -1.013834e+02 -8.585733e+01
4 811     -1.459880e+02 -4.035809e+01
4 812     -1.664963e+02 -7.267300e+01
4 813     4.027145e+01 -3.855389e+01
4 565     -6.860899e+01 -3.444724e+01
4 524     1.083688e+01 -3.565521e+02
4 814     1.027516e+02 -1.993807e+02
4 815     -4.233856e+00 -1.912667e+02
4 331     -1.163905e+02 -1.862145e+02
4 816     -2.337948e+02 -9.481921e+01
4 817     -1.042584e+02 -5.192603e+01
4 818     8.228723e+01 4.108890e+01
4 819     4.755859e+00 7.486206e+01
4 820     2.585388e+00 2.258493e+01
4 821     9.750153e+00 9.178302e+01
4 822     -8.564331e+00 9.137933e+01
4 823     9.519565e+01 1.528393e+02
4 824     1.524780e+00 -3.225193e+02
4 266     -7.062714e+00 -3.831195e+02
4 825     -2.648070e+02 -3.833519e+02
4 209     -9.075839e+01 -2.321520e+02
4 826     -7.472473e+00 -3.462324e+02
4 827     -2.212466e+01 -3.466306e+02
4 828     1.102197e+02 -1.179645e+02
4 829     -1.166845e+02 -1.533109e+02
4 830     -7.709390e+01 -1.525402e+02
4 222     1.187189e+02 -1.300398e+02
4 831     1.616512e+02 -1.213843e+02
4 832     -1.420921e+02 -1.214954e+02
4 221     -1.198588e+02 -1.189688e+02
4 833     -9.835364e+01 -1.760238e+02
4 834     4.904358e+01 -1.067239e+02
4 238     1.234052e+02 -1.056895e+02
4 835     -1.293931e+02 -1.003968e+02
4 26     3.055814e+01 -9.972211e+01
4 836     4.014545e+01 -9.109616e+01
4 837     -1.576087e+02 -9.171780e+01
4 838     -6.016374e+01 -2.057068e+02
4 839     9.167764e+01 -2.309171e+02
4 523     1.380792e+01 -2.302490e+02
4 840     2.964673e+01 -2.281953e+02
4 264     2.076898e+01 -2.239535e+02
4 522     -5.278696e+01 -2.238485e+02
4 841     6.123260e+00 -2.226012e+02
4 132     -1.025119e+02 -2.120245e+02
4 842     -1.277523e+02 -2.098907e+02
4 843     1.291883e+02 -2.074854e+02
4 521     9.118304e+01 -2.072888e+02
4 844     -4.624155e+01 -1.968331e+02
4 845     1.379184e+01 -1.955504e+02
4 846     7.561505e+01 -1.933286e+02
4 223     7.715854e+01 -1.841095e+02
4 847     1.189613e+02 -1.832497e+02
4 848     1.662305e+02 -1.831824e+02
4 849     2.249899e+01 -8.886417e+01
5 44     2.599158e+01 1.889570e+02
5 850     1.817432e+01 -7.220718e+01
5 851     -1.723632e+02 -3.048052e+02
5 852     1.894746e+02 -5.521286e+01
5 853     -1.568831e+02 -5.429395e+01
5 782     1.817669e+02 1.699420e+02
5 854     5.095020e+01 -1.373701e+02
5 571     5.125299e+01 -1.868815e+02
5 855     -2.123792e+01 -1.855068e+02
5 856     -2.044022e+01 -1.359019e+02
5 857     -1.899442e+01 -5.204196e+01
5 578     2.438588e+02 -5.080542e+01
5 858     4.813431e+01 -4.846234e+01
